Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2012/2013,2013-02-08 00:00:00,F2,France,Division 2,,Caen,Sedan,2,0,H,1,0,H,1.67,3.72,6.37,1.62,3.6,6.0,1.57,3.5,5.5,1.55,3.6,6.25
2012/2013,2013-02-08 00:00:00,D2,Germany,Bundesliga 2,,Kaiserslautern,Dresden,3,0,H,2,0,H,1.57,4.12,6.92,1.53,4.0,6.0,1.57,3.75,5.5,1.55,3.9,5.5
2012/2013,2013-02-08 00:00:00,F2,France,Division 2,,Clermont,Le Mans,1,1,D,0,0,D,2.15,3.02,4.27,2.0,3.1,4.1,2.0,3.2,3.5,2.0,3.0,4.0
2012/2013,2013-02-08 00:00:00,F2,France,Division 2,,Monaco,Le Havre,2,1,H,1,1,D,1.7,3.74,5.85,1.67,3.5,5.5,1.66,3.4,5.0,1.65,3.4,5.5
2012/2013,2013-02-08 00:00:00,F2,France,Division 2,,Auxerre,Tours,3,2,H,1,2,A,1.93,3.36,4.82,1.91,3.25,4.33,1.9,3.2,3.8,1.85,3.3,4.25
2012/2013,2013-02-08 00:00:00,F2,France,Division 2,,Nimes,Laval,3,0,H,2,0,H,1.85,3.45,4.95,1.83,3.4,4.5,1.8,3.25,4.33,1.75,3.3,4.75
2012/2013,2013-02-08 00:00:00,F2,France,Division 2,,Niort,Istres,0,0,D,0,0,D,2.25,3.15,3.75,2.25,3.1,3.4,2.2,3.0,3.25,2.15,2.95,3.6
2012/2013,2013-02-08 00:00:00,F1,France,Le Championnat,,Paris SG,Bastia,3,1,H,0,0,D,1.18,7.61,20.97,1.17,7.0,15.0,1.16,7.0,15.0,1.15,7.25,17.5
2012/2013,2013-02-08 00:00:00,SC0,Scotland,Premier League,,Dundee,Ross County,0,2,A,0,0,D,3.27,3.3,2.4,3.1,3.25,2.3,2.9,3.3,2.37,2.9,3.0,2.35
2012/2013,2013-02-08 00:00:00,D2,Germany,Bundesliga 2,,Erzgebirge Aue,Frankfurt FSV,0,2,A,0,0,D,2.08,3.58,3.79,2.05,3.4,3.5,2.0,3.4,3.4,2.0,3.2,3.75
2012/2013,2013-02-08 00:00:00,D2,Germany,Bundesliga 2,,Braunschweig,Aalen,1,1,D,0,1,A,1.71,3.78,5.62,1.7,3.75,4.75,1.57,3.75,5.5,1.62,3.8,5.0
2012/2013,2013-02-08 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Sabadell,5,1,H,2,0,H,1.74,3.7,5.59,1.7,3.5,5.25,1.66,3.3,4.5,1.7,3.4,4.6
2012/2013,2013-02-08 00:00:00,I2,Italy,Serie B,,Cesena,Ternana,1,0,H,0,0,D,2.42,3.13,3.43,2.2,3.1,3.5,2.1,3.0,3.2,2.25,2.95,3.4
2012/2013,2013-02-08 00:00:00,E1,England,Championship,,Watford,Crystal Palace,2,2,D,2,0,H,2.08,3.64,3.72,2.05,3.6,3.8,2.05,3.5,3.4,2.05,3.4,3.4
2012/2013,2013-02-05 00:00:00,P1,Portugal,Liga I,,Pacos Ferreira,Estoril,1,0,H,0,0,D,2.05,3.46,3.94,2.05,3.25,3.75,1.95,3.2,3.3,1.95,3.1,4.1
2012/2013,2013-02-05 00:00:00,E2,England,League 1,,Stevenage,Notts County,2,0,H,1,0,H,2.6,3.4,2.88,2.63,3.3,2.8,2.4,3.4,2.8,2.5,3.25,2.55
2012/2013,2013-02-05 00:00:00,E2,England,League 1,,Scunthorpe,Portsmouth,2,1,H,1,1,D,1.55,4.45,6.42,1.55,4.4,6.5,1.57,4.0,5.5,1.5,3.75,6.0
2012/2013,2013-02-05 00:00:00,E2,England,League 1,,Colchester,Swindon,0,1,A,0,0,D,4.34,3.61,1.93,4.2,3.5,1.95,3.75,3.5,1.95,3.7,3.3,1.9
2012/2013,2013-02-05 00:00:00,E3,England,League 2,,Port Vale,AFC Wimbledon,3,0,H,2,0,H,1.59,4.39,5.96,1.55,4.3,6.5,1.5,4.0,6.5,1.5,3.9,5.75
2012/2013,2013-02-05 00:00:00,E3,England,League 2,,Cheltenham,Bristol Rvs,1,1,D,1,0,H,2.0,3.71,3.92,2.0,3.7,3.9,1.91,3.6,3.8,1.85,3.4,3.75
2012/2013,2013-02-05 00:00:00,F2,France,Division 2,,Guingamp,Angers,2,1,H,0,0,D,1.99,3.34,4.48,1.95,3.3,4.4,1.91,3.2,3.75,1.95,3.1,4.1
2012/2013,2013-02-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Almeria,2,1,H,1,1,D,2.74,3.43,2.68,2.6,3.4,2.6,2.6,3.4,2.25,2.55,3.3,2.45
2012/2013,2013-02-04 00:00:00,E3,England,League 2,,Gillingham,Wycombe,0,1,A,0,0,D,1.62,4.19,5.75,1.57,3.8,6.0,1.57,3.8,6.0,1.55,3.6,5.75
2012/2013,2013-02-04 00:00:00,D2,Germany,Bundesliga 2,,Munich 1860,Kaiserslautern,0,1,A,0,0,D,2.99,3.27,2.57,2.8,3.3,2.5,2.7,3.1,2.5,2.7,3.25,2.5
2012/2013,2013-02-04 00:00:00,I2,Italy,Serie B,,Ascoli,Virtus Lanciano,1,1,D,1,1,D,1.95,3.24,4.78,1.91,3.2,4.5,1.83,3.0,4.0,1.85,3.15,4.5
2012/2013,2013-02-03 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Zaragoza,1,1,D,1,1,D,1.56,4.29,6.95,1.53,4.0,6.0,1.53,4.33,5.5,1.53,4.0,6.25
2012/2013,2013-02-03 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Betis,1,0,H,0,0,D,1.49,4.68,7.45,1.44,4.33,7.0,1.44,4.33,7.0,1.4,4.5,7.75
2012/2013,2013-02-03 00:00:00,P1,Portugal,Liga I,,Olhanense,Academica,0,0,D,0,0,D,2.72,3.33,2.77,2.6,3.2,2.75,2.5,3.1,2.5,2.65,2.9,2.8
2012/2013,2013-02-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Lugo,1,0,H,1,0,H,1.79,3.65,5.2,1.8,3.5,4.5,1.7,3.3,4.33,1.75,3.4,4.25
2012/2013,2013-02-03 00:00:00,I1,Italy,Serie A,,Chievo,Juventus,1,2,A,0,2,A,6.56,3.88,1.64,5.5,3.8,1.62,5.5,3.75,1.61,6.0,3.8,1.57
2012/2013,2013-02-03 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Mallorca,3,0,H,0,0,D,1.7,3.98,5.55,1.7,3.75,4.75,1.7,3.6,5.0,1.72,3.5,5.0
2012/2013,2013-02-03 00:00:00,I1,Italy,Serie A,,Fiorentina,Parma,2,0,H,1,0,H,1.71,3.84,5.67,1.73,3.5,5.0,1.8,3.5,4.5,1.72,3.6,4.75
2012/2013,2013-02-03 00:00:00,I1,Italy,Serie A,,Genoa,Lazio,3,2,H,2,0,H,3.01,3.35,2.57,2.8,3.25,2.5,3.1,3.25,2.3,2.85,3.25,2.45
2012/2013,2013-02-03 00:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,Vallecano,2,1,H,1,0,H,1.53,4.47,7.01,1.5,4.33,6.0,1.5,4.33,6.0,1.5,4.2,6.25
2012/2013,2013-02-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Huesca,Murcia,2,0,H,1,0,H,2.19,3.35,3.64,2.2,3.2,3.4,2.0,3.0,3.5,2.1,3.2,3.2
2012/2013,2013-02-03 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Barcelona,1,1,D,1,1,D,6.8,4.82,1.5,7.0,4.33,1.44,6.5,4.5,1.44,6.75,4.4,1.45
2012/2013,2013-02-03 00:00:00,P1,Portugal,Liga I,,Nacional,Moreirense,1,2,A,0,1,A,1.62,4.08,5.9,1.57,3.8,6.0,,,,1.6,3.7,5.5
2012/2013,2013-02-03 00:00:00,F1,France,Le Championnat,,Montpellier,Reims,3,1,H,0,1,A,1.5,4.3,8.09,1.44,4.1,8.0,1.5,3.75,7.5,1.5,4.1,6.5
2012/2013,2013-02-03 00:00:00,F1,France,Le Championnat,,Marseille,Nancy,0,1,A,0,0,D,1.47,4.46,8.39,1.44,4.2,7.5,1.4,4.33,8.5,1.42,4.25,8.0
2012/2013,2013-02-03 00:00:00,F1,France,Le Championnat,,Ajaccio,Lyon,3,1,H,0,0,D,4.02,3.3,2.11,3.75,3.3,2.0,4.0,3.25,1.95,3.8,3.3,2.0
2012/2013,2013-02-03 00:00:00,P1,Portugal,Liga I,,Gil Vicente,Maritimo,4,2,H,2,0,H,2.73,3.24,2.81,2.63,3.1,2.75,2.5,3.1,2.5,2.65,2.9,2.8
2012/2013,2013-02-03 00:00:00,P1,Portugal,Liga I,,Benfica,Setubal,3,0,H,1,0,H,,,,1.1,9.0,21.0,1.1,7.0,13.0,1.1,8.0,21.0
2012/2013,2013-02-03 00:00:00,E0,England,Premier League,M Clattenburg,West Brom,Tottenham,0,1,A,0,0,D,3.56,3.48,2.21,3.6,3.4,2.2,3.4,3.4,2.1,3.5,3.3,2.1
2012/2013,2013-02-03 00:00:00,E0,England,Premier League,A Taylor,Man City,Liverpool,2,2,D,1,1,D,1.82,3.89,4.69,1.83,3.9,4.5,1.83,3.75,4.0,1.85,3.8,3.8
2012/2013,2013-02-03 00:00:00,D1,Germany,Bundesliga 1,,Leverkusen,Dortmund,2,3,A,0,2,A,3.39,3.69,2.2,3.3,3.5,2.1,3.2,3.5,2.15,3.25,3.6,2.1
2012/2013,2013-02-03 00:00:00,D1,Germany,Bundesliga 1,,Nurnberg,M'gladbach,2,1,H,2,0,H,2.41,3.36,3.25,2.4,3.2,3.0,2.4,3.25,2.9,2.45,3.25,2.85
2012/2013,2013-02-03 00:00:00,P1,Portugal,Liga I,,Beira Mar,Sp Braga,3,3,D,2,2,D,5.74,3.88,1.67,5.5,3.6,1.65,5.0,3.3,1.61,5.0,3.5,1.67
2012/2013,2013-02-03 00:00:00,T1,Turkey,Futbol Ligi 1,,Trabzonspor,Gaziantepspor,4,1,H,1,0,H,1.76,3.78,5.09,1.8,3.5,4.5,1.72,3.25,4.33,1.75,3.5,4.5
2012/2013,2013-02-03 00:00:00,T1,Turkey,Futbol Ligi 1,,Orduspor,Genclerbirligi,2,1,H,1,0,H,2.46,3.4,3.04,2.4,3.3,2.9,2.3,3.2,2.75,2.45,3.2,2.8
2012/2013,2013-02-03 00:00:00,I1,Italy,Serie A,,Milan,Udinese,2,1,H,1,0,H,1.59,4.06,6.87,1.53,4.0,6.0,1.57,3.75,6.0,1.53,4.1,6.0
2012/2013,2013-02-03 00:00:00,B1,Belgium,Jupiler League,,Anderlecht,Standard,2,2,D,1,1,D,1.67,4.11,5.3,1.62,3.8,5.5,1.57,3.5,5.0,1.57,3.8,5.0
2012/2013,2013-02-03 00:00:00,N1,Netherlands,Eredivisie,,VVV Venlo,Ajax,0,3,A,0,1,A,9.44,5.7,1.34,8.5,5.5,1.3,8.0,4.5,1.28,9.25,4.5,1.3
2012/2013,2013-02-03 00:00:00,I1,Italy,Serie A,,Pescara,Bologna,2,3,A,2,1,H,3.1,3.31,2.53,3.0,3.2,2.4,2.8,3.2,2.5,3.0,3.2,2.4
2012/2013,2013-02-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Mirandes,Xerez,1,0,H,0,0,D,1.87,3.54,4.7,1.85,3.3,4.5,1.72,3.25,4.2,1.8,3.4,4.0
2012/2013,2013-02-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Girona,2,0,H,1,0,H,2.5,3.23,3.12,2.5,3.2,2.88,2.25,3.2,2.75,2.45,3.1,2.7
2012/2013,2013-02-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Recreativo,Numancia,2,0,H,0,0,D,2.23,3.31,3.58,2.05,3.25,3.75,1.9,3.2,3.5,2.05,3.2,3.3
2012/2013,2013-02-03 00:00:00,G1,Greece,Ethniki Katigoria,,Olympiakos,Atromitos,2,3,A,2,1,H,1.27,5.46,16.48,1.22,5.0,13.0,1.22,5.0,10.0,1.25,5.25,12.5
2012/2013,2013-02-03 00:00:00,G1,Greece,Ethniki Katigoria,,OFI,Kerkyra,2,0,H,2,0,H,1.85,3.26,5.43,1.8,3.25,5.0,1.8,3.0,4.33,1.78,3.2,5.0
2012/2013,2013-02-03 00:00:00,T1,Turkey,Futbol Ligi 1,,Eskisehirspor,Mersin Idman Yurdu,0,0,D,0,0,D,1.63,4.02,5.94,1.62,3.75,5.5,1.57,3.5,5.0,1.62,3.7,5.25
2012/2013,2013-02-03 00:00:00,N1,Netherlands,Eredivisie,,Twente,Utrecht,2,4,A,0,2,A,1.48,4.55,7.55,1.44,4.33,7.0,1.4,4.0,6.5,1.45,3.8,6.75
2012/2013,2013-02-03 00:00:00,I1,Italy,Serie A,,Siena,Inter,3,1,H,2,1,H,4.04,3.35,2.11,3.5,3.3,2.1,3.75,3.3,2.0,3.6,3.25,2.1
2012/2013,2013-02-03 00:00:00,T1,Turkey,Futbol Ligi 1,,Fenerbahce,Sivasspor,1,2,A,0,1,A,1.49,4.5,7.4,1.5,4.1,6.5,1.4,4.0,6.0,1.5,3.9,6.25
2012/2013,2013-02-03 00:00:00,N1,Netherlands,Eredivisie,,Willem II,Feyenoord,1,3,A,1,1,D,7.62,4.82,1.45,8.0,4.5,1.4,6.5,4.0,1.4,7.0,4.1,1.4
2012/2013,2013-02-03 00:00:00,D2,Germany,Bundesliga 2,,Regensburg,Hertha,1,5,A,0,0,D,6.38,4.18,1.58,6.0,3.8,1.57,6.0,3.6,1.53,5.75,3.8,1.55
2012/2013,2013-02-03 00:00:00,D2,Germany,Bundesliga 2,,Frankfurt FSV,Ingolstadt,0,2,A,0,0,D,2.41,3.31,3.19,2.38,3.2,3.1,2.3,3.2,2.87,2.4,3.2,2.85
2012/2013,2013-02-03 00:00:00,I1,Italy,Serie A,,Palermo,Atalanta,1,2,A,0,0,D,2.24,3.24,3.77,2.15,3.2,3.5,2.25,3.2,3.25,2.15,3.3,3.4
2012/2013,2013-02-03 00:00:00,B1,Belgium,Jupiler League,,Genk,Club Brugge,4,1,H,1,0,H,2.22,3.67,3.26,2.2,3.5,3.1,2.2,3.25,2.75,2.2,3.2,3.0
2012/2013,2013-02-03 00:00:00,N1,Netherlands,Eredivisie,,Nijmegen,Vitesse,2,1,H,1,0,H,2.61,3.44,2.82,2.7,3.4,2.5,2.5,3.2,2.5,2.65,3.25,2.4
2012/2013,2013-02-03 00:00:00,D2,Germany,Bundesliga 2,,St Pauli,Cottbus,0,0,D,0,0,D,2.0,3.52,4.07,2.0,3.4,3.75,1.95,3.4,3.5,2.0,3.4,3.5
2012/2013,2013-02-02 00:00:00,T1,Turkey,Futbol Ligi 1,,Bursaspor,Galatasaray,1,1,D,1,1,D,3.55,3.59,2.12,3.4,3.4,2.1,3.25,3.2,2.0,3.5,3.4,2.0
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Mansfield,Dartford,5,0,H,1,0,H,1.63,4.27,5.49,1.62,4.2,4.75,1.72,3.4,4.0,1.65,3.6,4.4
2012/2013,2013-02-02 00:00:00,T1,Turkey,Futbol Ligi 1,,Kasimpasa,Elazigspor,0,0,D,0,0,D,1.9,3.61,4.46,1.83,3.5,4.33,1.8,3.2,4.0,1.87,3.3,4.1
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Telford United,Cambridge,1,2,A,1,1,D,3.65,3.57,2.1,3.6,3.5,2.0,2.75,3.25,2.2,3.25,3.2,2.05
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Stockport,Nuneaton Town,3,2,H,2,2,D,2.16,3.68,3.39,2.1,3.6,3.25,1.9,3.4,3.25,2.0,3.3,3.25
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Tamworth,Gateshead,2,0,H,0,0,D,2.73,3.53,2.63,2.5,3.4,2.7,2.25,3.25,2.7,2.35,3.25,2.65
2012/2013,2013-02-02 00:00:00,T1,Turkey,Futbol Ligi 1,,Antalyaspor,Buyuksehyr,1,0,H,0,0,D,2.39,3.46,3.1,2.3,3.3,3.1,2.25,3.0,2.87,2.15,3.25,3.25
2012/2013,2013-02-02 00:00:00,B1,Belgium,Jupiler League,,Oud-Heverlee Leuven,Charleroi,1,0,H,0,0,D,1.99,3.74,3.85,1.91,3.6,3.8,1.9,3.2,3.5,1.91,3.2,3.8
2012/2013,2013-02-02 00:00:00,B1,Belgium,Jupiler League,,Lierse,Lokeren,1,1,D,0,1,A,3.18,3.52,2.32,3.1,3.4,2.25,2.75,3.25,2.2,3.0,3.2,2.2
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Woking,Hyde United,2,1,H,1,1,D,2.14,3.68,3.45,2.1,3.5,3.3,1.9,3.5,3.2,2.0,3.2,3.4
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,Rotherham,Northampton,3,1,H,1,0,H,1.95,3.74,3.98,1.95,3.75,4.0,2.0,3.5,3.6,2.0,3.2,3.5
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Bury,Doncaster,2,0,H,2,0,H,3.28,3.39,2.32,3.25,3.4,2.38,2.87,3.4,2.37,2.75,3.2,2.35
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Milton Keynes Dons,Bournemouth,0,3,A,0,2,A,2.33,3.53,3.14,2.4,3.5,3.1,2.25,3.4,3.1,2.15,3.3,3.0
2012/2013,2013-02-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Santander,1,2,A,1,0,H,1.48,4.3,8.2,1.44,4.2,7.5,1.44,3.6,6.5,1.4,4.0,7.25
2012/2013,2013-02-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Sabadell,Barcelona B,3,2,H,1,2,A,2.92,3.57,2.45,2.88,3.4,2.38,2.6,3.2,2.37,2.75,3.4,2.25
2012/2013,2013-02-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Elche,0,0,D,0,0,D,2.45,3.24,3.19,2.4,3.2,3.0,2.1,3.2,3.0,2.35,2.95,3.0
2012/2013,2013-02-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Alcorcon,3,0,H,2,0,H,2.74,3.25,2.8,2.63,3.2,2.7,2.4,3.25,2.5,2.6,3.1,2.5
2012/2013,2013-02-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Guadalajara,Villarreal,0,0,D,0,0,D,3.61,3.31,2.22,3.2,3.25,2.25,2.8,3.1,2.25,3.3,3.2,2.05
2012/2013,2013-02-02 00:00:00,B1,Belgium,Jupiler League,,Bergen,Waasland-Beveren,3,0,H,1,0,H,1.81,3.94,4.45,1.8,3.75,4.2,1.72,3.4,4.0,1.72,3.3,4.5
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Grimsby,Alfreton Town,4,2,H,2,1,H,1.62,4.18,5.65,1.57,4.1,5.5,1.44,3.75,6.0,1.5,4.0,5.25
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Yeovil,Brentford,3,0,H,2,0,H,3.24,3.37,2.35,3.1,3.5,2.4,2.8,3.4,2.4,2.75,3.2,2.35
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Walsall,Oldham,3,1,H,1,1,D,2.16,3.47,3.6,2.15,3.5,3.6,2.1,3.5,3.3,2.05,3.3,3.25
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Tranmere,Carlisle,0,1,A,0,1,A,1.98,3.7,3.92,1.95,3.75,4.0,1.8,3.6,4.33,1.8,3.6,3.75
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Stevenage,Leyton Orient,0,1,A,0,1,A,2.39,3.51,3.08,2.4,3.4,3.2,2.2,3.4,3.2,2.15,3.2,3.1
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Preston,Shrewsbury,1,2,A,1,0,H,1.89,3.59,4.5,1.95,3.6,4.2,2.0,3.4,3.75,1.95,3.4,3.4
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Portsmouth,Colchester,2,3,A,1,3,A,3.49,3.57,2.16,3.5,3.5,2.2,3.2,3.4,2.2,3.4,3.25,2.0
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Hartlepool,Notts County,2,1,H,1,0,H,3.61,3.53,2.13,3.6,3.5,2.15,3.3,3.3,2.2,3.25,3.3,2.05
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Crawley Town,Swindon,1,1,D,1,0,H,3.52,3.46,2.19,3.4,3.5,2.25,3.2,3.4,2.2,3.2,3.2,2.1
2012/2013,2013-02-02 00:00:00,B1,Belgium,Jupiler League,,Cercle Brugge,Waregem,1,2,A,1,1,D,3.02,3.5,2.42,2.9,3.3,2.4,2.75,3.2,2.25,2.75,3.3,2.3
2012/2013,2013-02-02 00:00:00,B1,Belgium,Jupiler League,,Gent,Germinal,2,1,H,1,0,H,1.47,4.7,7.3,1.44,4.33,7.0,1.4,3.75,7.0,1.45,4.1,6.0
2012/2013,2013-02-02 00:00:00,B1,Belgium,Jupiler League,,Kortrijk,Mechelen,2,1,H,2,0,H,2.16,3.5,3.56,2.0,3.5,3.6,2.0,3.2,3.2,2.1,3.2,3.2
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,York,Morecambe,1,4,A,1,1,D,2.1,3.48,3.75,2.15,3.5,3.6,2.1,3.4,3.4,2.05,3.3,3.25
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,Southend,Oxford,1,0,H,0,0,D,2.1,3.53,3.7,2.15,3.5,3.6,2.1,3.4,3.4,2.05,3.25,3.3
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,Rochdale,Chesterfield,1,1,D,0,0,D,2.63,3.5,2.74,2.7,3.5,2.7,2.37,3.4,2.87,2.35,3.2,2.75
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,Port Vale,Accrington,3,0,H,0,0,D,1.51,4.39,7.18,1.53,4.33,7.0,1.5,4.0,7.0,1.5,3.7,6.25
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,Plymouth,Dag and Red,0,0,D,0,0,D,2.34,3.28,3.35,2.38,3.4,3.25,2.37,3.4,2.87,2.25,3.3,2.85
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,Fleetwood Town,Bradford,2,2,D,1,1,D,2.73,3.44,2.68,2.7,3.4,2.8,2.37,3.4,2.87,2.5,3.3,2.5
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,Exeter,Aldershot,0,0,D,0,0,D,2.13,3.5,3.64,2.1,3.5,3.75,1.95,3.5,3.8,1.91,3.25,3.7
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,Cheltenham,Torquay,2,1,H,1,0,H,1.91,3.64,4.32,1.95,3.6,4.33,2.0,3.4,3.75,1.91,3.25,3.7
2012/2013,2013-02-02 00:00:00,E3,England,League 2,,AFC Wimbledon,Burton,1,1,D,1,1,D,2.64,3.58,2.69,2.75,3.6,2.63,2.7,3.4,2.5,2.75,3.2,2.35
2012/2013,2013-02-02 00:00:00,E2,England,League 1,,Crewe,Scunthorpe,1,0,H,0,0,D,2.39,3.51,3.06,2.38,3.5,3.1,2.15,3.3,3.3,2.1,3.2,3.2
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Hereford,Southport,2,2,D,0,1,A,2.03,3.76,3.7,2.0,3.6,3.5,1.9,3.5,3.2,1.9,3.25,3.6
2012/2013,2013-02-02 00:00:00,SC2,Scotland,Division 2,,Queen of Sth,Alloa,0,0,D,0,0,D,1.444,4.75,7.6,1.45,4.5,6.5,1.4,4.0,6.0,1.4,4.4,6.0
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Forest Green,Wrexham,0,0,D,0,0,D,2.49,3.43,2.97,2.5,3.4,2.7,2.3,3.25,2.62,2.35,3.2,2.7
2012/2013,2013-02-02 00:00:00,SC3,Scotland,Division 3,,Montrose,East Stirling,2,2,D,1,2,A,1.575,4.42,5.75,1.5,4.33,6.0,1.5,3.8,5.0,1.48,3.8,5.75
2012/2013,2013-02-02 00:00:00,N1,Netherlands,Eredivisie,,NAC Breda,Zwolle,3,0,H,1,0,H,2.25,3.45,3.38,2.1,3.5,3.3,2.0,3.3,3.1,2.1,3.2,3.2
2012/2013,2013-02-02 00:00:00,N1,Netherlands,Eredivisie,,AZ Alkmaar,Groningen,0,1,A,0,1,A,1.54,4.35,6.68,1.5,4.1,6.5,1.44,3.75,6.0,1.5,3.6,6.5
2012/2013,2013-02-02 00:00:00,P1,Portugal,Liga I,,Rio Ave,Sp Lisbon,2,1,H,1,1,D,3.4,3.39,2.27,3.25,3.25,2.25,2.8,3.2,2.2,3.4,3.25,2.1
2012/2013,2013-02-02 00:00:00,P1,Portugal,Liga I,,Guimaraes,Porto,0,4,A,0,2,A,10.56,5.09,1.35,8.5,4.75,1.36,8.0,4.5,1.28,8.0,4.75,1.34
2012/2013,2013-02-02 00:00:00,SC0,Scotland,Premier League,,Ross County,Hearts,2,2,D,1,1,D,3.1,3.31,2.47,2.88,3.4,2.38,2.7,3.3,2.6,2.7,3.1,2.45
2012/2013,2013-02-02 00:00:00,SC3,Scotland,Division 3,,Clyde,Elgin,1,1,D,1,0,H,3.1,3.7,2.26,3.0,3.6,2.2,2.5,3.5,2.25,2.55,3.5,2.3
2012/2013,2013-02-02 00:00:00,E1,England,Championship,,Sheffield Weds,Brighton,3,1,H,2,0,H,2.73,3.33,2.79,2.8,3.4,2.7,2.7,3.4,2.5,2.75,3.25,2.45
2012/2013,2013-02-02 00:00:00,D2,Germany,Bundesliga 2,,Paderborn,Braunschweig,1,2,A,0,1,A,3.46,3.42,2.23,3.3,3.3,2.2,3.2,3.3,2.1,3.15,3.35,2.15
2012/2013,2013-02-02 00:00:00,D2,Germany,Bundesliga 2,,FC Koln,Erzgebirge Aue,2,1,H,1,0,H,1.62,4.03,6.04,1.62,3.8,5.5,1.65,3.75,4.5,1.65,3.75,4.75
2012/2013,2013-02-02 00:00:00,SC3,Scotland,Division 3,,Peterhead,Berwick,1,1,D,1,1,D,1.9709999999999999,3.71,3.87,1.91,3.6,3.75,1.8,3.5,3.5,1.8,3.6,3.6
2012/2013,2013-02-02 00:00:00,SC3,Scotland,Division 3,,Queens Park,Annan Athletic,2,2,D,0,1,A,1.746,4.07,4.75,1.8,3.8,4.0,1.61,3.6,4.33,1.65,3.7,4.25
2012/2013,2013-02-02 00:00:00,SC1,Scotland,Division 1,,Dumbarton,Livingston,3,4,A,0,1,A,4.18,3.91,1.85,3.75,4.0,1.83,3.1,3.6,1.9,3.5,3.5,1.85
2012/2013,2013-02-02 00:00:00,SC2,Scotland,Division 2,,Stenhousemuir,Arbroath,1,0,H,1,0,H,2.59,3.63,2.68,2.4,3.5,2.75,2.25,3.5,2.5,2.3,3.5,2.55
2012/2013,2013-02-02 00:00:00,D1,Germany,Bundesliga 1,,Fortuna Dusseldorf,Stuttgart,3,1,H,2,0,H,3.19,3.47,2.39,3.2,3.25,2.25,3.1,3.3,2.3,3.1,3.25,2.3
2012/2013,2013-02-02 00:00:00,N1,Netherlands,Eredivisie,,PSV Eindhoven,Den Haag,7,0,H,1,0,H,1.18,8.71,15.0,1.18,7.0,13.0,1.14,6.0,12.0,1.18,5.5,14.0
2012/2013,2013-02-02 00:00:00,EC,England,Conference,,Barrow,Luton,1,0,H,1,0,H,4.71,3.97,1.77,4.5,3.75,1.73,3.8,3.5,1.72,4.0,3.5,1.75
2012/2013,2013-02-02 00:00:00,G1,Greece,Ethniki Katigoria,,Xanthi,Platanias,2,0,H,0,0,D,1.93,3.22,4.99,1.91,3.2,4.33,1.83,3.0,4.0,1.85,3.1,4.75
