Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2011/2012,2011-10-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Villarreal B,Hercules,0,1,A,0,0,D,,,,3.0,3.2,2.4,2.88,3.1,2.2,3.0,3.0,2.3
2011/2012,2011-10-23 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Levante,0,3,A,0,2,A,,,,1.91,3.3,4.2,1.91,3.4,4.0,1.95,3.3,3.9
2011/2012,2011-10-23 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Vallecano,0,2,A,0,0,D,,,,1.73,3.6,4.75,1.73,3.5,5.0,1.78,3.6,4.75
2011/2012,2011-10-22 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Real Madrid,0,4,A,0,4,A,,,,7.5,4.5,1.4,7.0,4.33,1.44,8.0,4.75,1.4
2011/2012,2011-10-22 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Espanol,0,1,A,0,0,D,,,,2.5,3.2,2.88,2.38,3.25,2.9,2.4,3.1,3.0
2011/2012,2011-10-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Girona,Cartagena,0,2,A,0,0,D,,,,1.95,3.3,4.0,2.0,3.2,3.2,1.91,3.25,3.7
2011/2012,2011-10-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,La Coruna,0,2,A,0,1,A,,,,2.8,3.1,2.6,2.5,3.1,2.5,2.65,3.1,2.5
2011/2012,2011-10-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcoyano,Barcelona B,1,4,A,1,1,D,,,,2.7,3.1,2.7,2.38,3.2,2.6,2.65,3.1,2.5
2011/2012,2011-10-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Hercules,0,1,A,0,0,D,,,,3.25,3.2,2.25,3.2,3.0,2.1,3.0,3.0,2.3
2011/2012,2011-10-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Guadalajara,1,2,A,0,1,A,,,,1.8,3.5,4.5,1.8,3.1,4.0,1.8,3.3,4.1
2011/2012,2011-10-16 00:00:00,SP1,Spain,La Liga Primera Division,,Vallecano,Espanol,0,1,A,0,0,D,,,,2.2,3.2,3.4,2.25,3.25,3.1,2.15,3.3,3.3
2011/2012,2011-10-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Guadalajara,Hercules,1,2,A,0,1,A,,,,2.25,3.2,3.2,2.25,3.0,2.88,2.3,3.1,2.95
2011/2012,2011-10-08 00:00:00,SP2,Spain,La Liga Segunda Division,,Celta,Las Palmas,1,2,A,1,1,D,,,,1.73,3.5,5.0,1.73,3.3,4.2,1.65,3.5,5.0
2011/2012,2011-10-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Celta,0,2,A,0,1,A,,,,2.5,3.1,2.9,2.25,3.2,2.75,2.55,2.95,2.7
2011/2012,2011-10-02 00:00:00,SP1,Spain,La Liga Primera Division,,Sp Gijon,Barcelona,0,1,A,0,1,A,,,,13.0,7.5,1.17,13.0,7.5,1.17,14.0,7.5,1.15
2011/2012,2011-10-02 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Ath Bilbao,1,2,A,0,1,A,,,,2.4,3.2,3.0,2.38,3.3,2.9,2.4,3.4,2.8
2011/2012,2011-10-02 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Real Madrid,0,4,A,0,1,A,,,,10.0,6.0,1.25,10.0,5.0,1.3,10.0,5.25,1.28
2011/2012,2011-10-02 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Levante,0,1,A,0,1,A,,,,1.73,3.6,4.75,1.8,3.5,4.5,1.75,3.6,4.5
2011/2012,2011-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Sabadell,0,1,A,0,1,A,,,,1.83,3.5,4.33,1.8,3.3,3.75,1.8,3.4,4.0
2011/2012,2011-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Cartagena,Alcoyano,1,2,A,1,2,A,,,,2.2,3.1,3.5,2.2,3.2,2.8,2.25,2.95,3.2
2011/2012,2011-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Huesca,Cordoba,0,1,A,0,0,D,,,,2.2,3.1,3.5,2.2,3.2,2.8,2.1,2.95,3.5
2011/2012,2011-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Recreativo,Almeria,0,1,A,0,1,A,,,,2.63,3.1,2.8,2.6,3.0,2.5,2.65,3.05,2.5
2011/2012,2011-09-24 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Huesca,1,3,A,0,2,A,,,,2.1,3.1,3.75,2.1,3.2,3.0,2.05,3.0,3.6
2011/2012,2011-09-23 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Almeria,1,3,A,0,1,A,,,,2.1,3.2,3.25,2.1,3.2,3.0,2.1,3.1,3.3
2011/2012,2011-09-21 00:00:00,SP1,Spain,La Liga Primera Division,,Vallecano,Levante,1,2,A,0,2,A,,,,2.1,3.25,3.5,2.2,3.3,3.3,2.1,3.25,3.5
2011/2012,2011-09-18 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Betis,2,3,A,1,3,A,,,,2.0,3.4,3.75,2.0,3.3,3.75,2.0,3.4,3.9
2011/2012,2011-09-18 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Vallecano,0,1,A,0,1,A,,,,1.95,3.5,3.8,1.91,3.4,4.0,1.95,3.4,4.1
2011/2012,2011-09-17 00:00:00,SP1,Spain,La Liga Primera Division,,Sp Gijon,Valencia,0,1,A,0,1,A,,,,3.3,3.3,2.2,3.5,3.3,2.1,3.5,3.35,2.05
2011/2012,2011-09-17 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Malaga,0,1,A,0,1,A,,,,3.1,3.4,2.25,2.88,3.4,2.38,3.1,3.3,2.25
2011/2012,2011-09-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Cordoba,0,1,A,0,0,D,,,,2.0,3.2,4.0,1.8,3.2,4.0,1.95,3.05,3.8
2011/2012,2011-09-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Murcia,1,3,A,0,2,A,,,,1.57,3.8,6.0,1.5,3.5,6.0,1.5,3.75,6.0
2011/2012,2011-09-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Cartagena,Alcorcon,0,2,A,0,0,D,,,,2.5,3.2,2.88,2.38,3.1,2.62,2.45,3.0,2.8
2011/2012,2011-09-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Las Palmas,1,3,A,0,1,A,,,,2.4,3.0,3.2,2.25,3.1,2.8,2.4,2.95,2.9
2011/2012,2011-09-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Celta,Elche,1,2,A,1,1,D,,,,2.1,3.1,3.75,2.1,3.2,3.0,2.1,3.1,3.3
2011/2012,2011-09-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,La Coruna,2,3,A,1,3,A,,,,2.25,3.25,3.2,2.1,3.2,3.0,2.3,3.0,3.0
2011/2012,2011-09-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Murcia,Almeria,0,2,A,0,1,A,,,,2.5,3.1,2.9,2.5,3.2,2.5,2.45,3.1,2.7
2011/2012,2011-09-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Recreativo,0,1,A,0,0,D,,,,1.7,3.4,5.5,1.62,3.3,5.0,1.62,3.4,5.25
2011/2012,2011-09-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcoyano,Xerez,0,1,A,0,0,D,,,,2.5,3.2,2.8,2.4,3.1,2.62,2.45,3.0,2.8
2011/2012,2011-09-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Cartagena,Barcelona B,0,4,A,0,2,A,,,,2.5,3.3,2.8,2.38,3.2,2.6,2.35,3.2,2.75
2011/2012,2011-09-04 00:00:00,SP2,Spain,La Liga Segunda Division,,La Coruna,Hercules,0,1,A,0,1,A,,,,2.0,3.3,3.8,1.8,3.2,4.0,1.88,3.1,4.1
2011/2012,2011-09-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Recreativo,Celta,1,2,A,0,1,A,,,,2.4,3.1,3.1,2.5,3.2,2.5,2.4,3.1,2.75
2011/2012,2011-09-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Xerez,Guadalajara,0,2,A,0,1,A,,,,1.95,3.3,4.0,1.73,3.2,4.33,1.75,3.3,4.4
2011/2012,2011-09-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Villarreal B,Sabadell,3,4,A,1,1,D,,,,2.1,3.25,3.6,1.9,3.2,3.5,2.05,3.3,3.2
2011/2012,2011-09-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Huesca,Alcorcon,0,3,A,0,0,D,,,,2.15,3.1,3.6,1.9,3.2,3.5,2.15,3.0,3.3
2011/2012,2011-08-28 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Real Madrid,0,6,A,0,2,A,,,,8.5,5.0,1.33,9.0,5.0,1.33,8.25,5.5,1.34
2011/2012,2011-08-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Murcia,Celta,1,3,A,1,2,A,,,,2.5,3.1,2.9,2.62,3.1,2.4,2.5,3.0,2.7
2011/2012,2011-08-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Valladolid,0,3,A,0,3,A,,,,2.75,3.0,2.75,2.38,3.2,2.6,2.6,3.0,2.6
2011/2012,2011-08-27 00:00:00,SP1,Spain,La Liga Primera Division,,Sp Gijon,Sociedad,1,2,A,0,1,A,,,,2.05,3.25,3.75,2.1,3.3,3.5,2.05,3.25,3.6
2011/2012,2011-08-27 00:00:00,SP1,Spain,La Liga Primera Division,,Granada,Betis,0,1,A,0,0,D,,,,2.3,3.4,3.0,2.4,3.3,2.88,2.35,3.4,2.85
2011/2012,2011-08-27 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Xerez,0,1,A,0,0,D,,,,2.3,3.25,3.1,2.2,3.2,2.8,2.35,3.1,2.85
2011/2012,2011-08-27 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Villarreal B,0,2,A,0,1,A,,,,1.62,3.75,5.5,1.57,3.5,5.0,1.57,3.75,5.0
2011/2012,2011-08-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Girona,Elche,1,4,A,0,2,A,,,,2.5,3.1,2.9,2.2,3.2,2.8,2.4,3.05,2.8
2010/2011,2011-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Barcelona B,2,3,A,1,2,A,,,,1.75,3.6,4.0,1.8,3.4,3.6,1.7,3.3,4.5
2010/2011,2011-05-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Cartagena,Vallecano,2,4,A,1,2,A,,,,2.75,3.25,2.25,2.5,3.25,2.38,2.65,3.25,2.35
2010/2011,2011-05-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Girona,Barcelona B,0,2,A,0,1,A,,,,2.63,3.1,2.75,2.2,3.25,2.75,2.3,3.1,2.8
2010/2011,2011-05-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Tenerife,1,2,A,1,1,D,,,,2.63,3.3,2.6,2.25,3.2,2.75,2.45,3.4,2.45
2010/2011,2011-05-21 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Valencia,0,2,A,0,1,A,,,,1.44,4.2,6.0,1.5,3.6,5.5,1.42,4.6,6.15
2010/2011,2011-05-21 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Zaragoza,1,2,A,0,1,A,,,,5.5,4.33,1.53,5.0,3.75,1.53,5.4,4.3,1.5
2010/2011,2011-05-21 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Barcelona,1,3,A,1,1,D,,,,3.25,3.5,2.1,2.88,3.3,2.1,3.3,3.45,2.05
2010/2011,2011-05-21 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Ath Madrid,3,4,A,0,2,A,,,,2.5,2.75,3.3,2.38,2.8,2.88,2.55,2.7,3.15
2010/2011,2011-05-21 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Sevilla,2,3,A,0,2,A,,,,3.0,3.5,2.25,2.75,3.25,2.2,3.05,3.6,2.1
2010/2011,2011-05-21 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Ath Bilbao,1,2,A,0,2,A,,,,3.0,3.5,2.25,2.75,3.25,2.2,3.0,3.65,2.1
2010/2011,2011-05-15 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Real Madrid,1,3,A,0,2,A,,,,4.0,3.8,1.8,4.5,3.75,1.73,4.0,3.9,1.75
2010/2011,2011-05-15 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Las Palmas,3,5,A,3,3,D,,,,1.53,3.75,5.5,1.73,3.3,4.2,1.65,3.5,4.5
2010/2011,2011-05-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Villarreal B,Alcorcon,1,4,A,1,4,A,,,,2.25,3.25,2.9,2.2,3.25,2.75,2.15,3.1,3.1
2010/2011,2011-05-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Elche,1,2,A,0,2,A,,,,1.73,3.3,4.75,1.8,3.2,4.0,1.75,3.25,4.25
2010/2011,2011-05-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Numancia,1,2,A,0,1,A,,,,2.63,3.2,2.5,2.3,3.1,2.75,2.5,3.1,2.6
2010/2011,2011-05-08 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Granada,0,3,A,0,1,A,,,,2.6,3.1,2.8,2.6,3.0,2.5,2.5,3.0,2.65
2010/2011,2011-05-08 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Osasuna,1,3,A,1,0,H,,,,2.1,3.3,3.5,2.1,3.3,3.5,2.1,3.25,3.35
2010/2011,2011-05-07 00:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,Real Madrid,2,6,A,0,3,A,,,,3.0,3.5,2.25,2.9,3.6,2.25,3.0,3.4,2.2
2010/2011,2011-05-07 00:00:00,SP1,Spain,La Liga Primera Division,,Hercules,Santander,2,3,A,2,3,A,,,,2.1,3.25,3.5,2.2,3.25,3.3,2.05,3.3,3.5
2010/2011,2011-05-07 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Malaga,0,3,A,0,2,A,,,,1.57,4.0,5.5,1.62,3.75,5.5,1.57,4.1,5.0
2010/2011,2011-05-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Celta,Girona,0,4,A,0,3,A,,,,1.53,3.8,6.5,1.62,3.3,5.0,1.55,3.5,5.5
2010/2011,2011-05-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Salamanca,1,2,A,0,1,A,,,,1.44,4.0,8.0,1.4,3.75,7.0,1.4,4.0,6.75
2010/2011,2011-05-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Girona,Vallecano,1,3,A,1,0,H,,,,3.25,3.1,2.3,2.75,3.1,2.3,2.85,3.0,2.35
2010/2011,2011-05-01 00:00:00,SP1,Spain,La Liga Primera Division,,Almeria,Sevilla,0,1,A,0,0,D,,,,4.0,3.8,1.8,4.33,3.6,1.8,4.35,3.7,1.72
2010/2011,2011-04-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Xerez,1,2,A,1,0,H,,,,3.1,3.1,2.4,2.75,3.1,2.3,2.75,3.0,2.4
2010/2011,2011-04-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Villarreal B,Gimnastic,0,2,A,0,0,D,,,,2.15,3.1,3.2,2.1,3.1,3.1,2.1,3.1,3.2
2010/2011,2011-04-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Huesca,0,1,A,0,0,D,,,,1.85,3.3,4.5,1.7,3.2,4.5,1.8,3.2,4.1
2010/2011,2011-04-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Cartagena,1,2,A,1,1,D,,,,2.38,3.1,3.1,2.2,3.2,2.8,2.35,3.1,2.75
2010/2011,2011-04-30 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Zaragoza,2,3,A,0,1,A,,,,1.3,5.5,9.0,1.29,5.0,11.0,1.25,5.75,9.5
2010/2011,2011-04-30 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Ath Madrid,0,1,A,0,0,D,,,,3.3,3.4,2.15,3.3,3.3,2.2,3.25,3.25,2.15
2010/2011,2011-04-24 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Malaga,1,2,A,0,2,A,,,,2.3,3.3,3.1,2.3,3.4,3.0,2.2,3.25,3.1
2010/2011,2011-04-24 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Betis,0,3,A,0,2,A,,,,2.63,3.2,2.7,2.4,3.1,2.6,2.5,3.2,2.5
2010/2011,2011-04-23 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Recreativo,1,2,A,0,1,A,,,,2.4,3.2,3.0,2.1,3.1,3.1,2.45,2.95,2.75
2010/2011,2011-04-23 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Villarreal B,0,1,A,0,1,A,,,,1.85,3.3,4.5,1.91,3.25,3.4,1.8,3.25,4.0
2010/2011,2011-04-23 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Real Madrid,3,6,A,0,4,A,,,,2.38,3.5,2.8,2.3,3.6,2.8,2.35,3.5,2.7
2010/2011,2011-04-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Celta,0,1,A,0,1,A,,,,3.25,3.25,2.2,2.8,3.0,2.3,3.0,3.1,2.2
2010/2011,2011-04-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Villarreal B,Cordoba,0,3,A,0,1,A,,,,2.1,3.25,3.5,2.0,3.2,3.2,2.05,3.1,3.3
2010/2011,2011-04-17 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Ath Bilbao,1,2,A,0,0,D,,,,2.4,3.25,2.9,2.38,3.25,3.0,2.35,3.2,2.95
2010/2011,2011-04-16 00:00:00,SP1,Spain,La Liga Primera Division,,Almeria,Valencia,0,3,A,0,0,D,,,,3.8,3.4,2.0,3.75,3.5,1.91,3.9,3.5,1.85
2010/2011,2011-04-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Vallecano,0,1,A,0,0,D,,,,4.25,3.25,1.91,3.3,3.1,2.0,3.6,3.25,1.91
2010/2011,2011-04-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Alcorcon,1,4,A,1,2,A,,,,2.2,3.1,3.5,1.91,3.2,3.5,2.2,3.1,3.0
2010/2011,2011-04-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Xerez,Betis,2,3,A,0,0,D,,,,3.5,3.1,2.2,2.6,3.1,2.38,3.1,3.1,2.15
2010/2011,2011-04-09 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Real Madrid,0,3,A,0,1,A,,,,4.5,3.75,1.73,4.33,3.6,1.8,4.4,3.75,1.7
2010/2011,2011-04-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Celta,Valladolid,1,2,A,0,1,A,,,,2.1,3.1,3.75,1.91,3.2,3.5,2.05,3.2,3.2
2010/2011,2011-04-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Cartagena,Recreativo,1,3,A,1,2,A,,,,2.3,3.1,3.25,1.91,3.2,3.5,2.25,3.1,2.9
2010/2011,2011-04-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Huesca,0,1,A,0,0,D,,,,1.95,3.2,4.2,1.91,3.2,3.5,2.0,3.1,3.45
2010/2011,2011-04-04 00:00:00,SP1,Spain,La Liga Primera Division,,Almeria,Ath Bilbao,1,3,A,1,1,D,,,,2.9,3.3,2.4,2.88,3.3,2.4,2.9,3.25,2.35
2010/2011,2011-04-03 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Santander,1,2,A,1,0,H,,,,1.91,3.4,4.0,1.91,3.4,4.0,1.85,3.25,4.25
2010/2011,2011-04-03 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Hercules,1,3,A,0,0,D,,,,1.83,3.5,4.33,1.8,3.5,4.5,1.83,3.4,4.2
2010/2011,2011-04-03 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Ath Madrid,2,3,A,1,1,D,,,,2.5,3.25,2.8,2.5,3.3,2.8,2.5,3.3,2.65
2010/2011,2011-04-02 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Barcelona,0,1,A,0,0,D,,,,5.5,3.8,1.62,5.5,3.75,1.62,4.75,4.1,1.6
2010/2011,2011-04-02 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Sp Gijon,0,1,A,0,0,D,,,,1.14,7.5,17.0,1.17,7.5,13.0,1.15,7.25,14.0
2010/2011,2011-04-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Villarreal B,Barcelona B,2,3,A,2,1,H,,,,2.75,3.1,2.63,2.6,3.1,2.4,2.6,3.15,2.45
2010/2011,2011-04-02 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Valencia,2,4,A,1,0,H,,,,2.8,3.25,2.5,2.88,3.3,2.4,2.9,3.25,2.35
2010/2011,2011-03-27 00:00:00,SP2,Spain,La Liga Segunda Division,,Salamanca,Valladolid,0,5,A,0,0,D,,,,2.75,3.0,2.7,2.5,3.0,2.6,2.5,2.95,2.7
2010/2011,2011-03-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Celta,Recreativo,0,3,A,0,1,A,,,,1.7,3.6,5.0,1.7,3.2,4.5,1.6,3.4,5.25
2010/2011,2011-03-20 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Sevilla,0,1,A,0,0,D,,,,1.95,3.5,3.7,2.0,3.4,3.75,1.95,3.4,3.65
2010/2011,2011-03-20 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Levante,0,1,A,0,0,D,,,,2.1,3.4,3.4,2.1,3.3,3.5,2.0,3.1,3.9
2010/2011,2011-03-20 00:00:00,SP1,Spain,La Liga Primera Division,,Hercules,Osasuna,0,4,A,0,2,A,,,,2.15,3.25,3.4,2.2,3.3,3.3,2.15,3.0,3.5
2010/2011,2011-03-20 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Villarreal,0,1,A,0,0,D,,,,2.3,3.4,3.0,2.3,3.3,3.1,2.3,3.4,2.85
2010/2011,2011-03-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Elche,0,1,A,0,0,D,,,,3.1,3.0,2.4,2.8,3.1,2.25,2.8,2.9,2.45
2010/2011,2011-03-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Cordoba,1,2,A,1,1,D,,,,1.83,3.25,4.6,1.91,3.2,3.5,1.91,3.15,3.7
2010/2011,2011-03-19 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Real Madrid,1,2,A,0,2,A,,,,5.25,4.0,1.62,5.5,3.75,1.62,5.25,4.1,1.55
2010/2011,2011-03-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Las Palmas,0,1,A,0,1,A,,,,2.3,3.1,3.25,2.3,3.1,2.75,2.25,3.0,3.0
2010/2011,2011-03-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Villarreal B,Xerez,1,2,A,0,1,A,,,,2.3,3.25,3.1,2.0,3.2,3.2,2.1,3.0,3.3
2010/2011,2011-03-13 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Malaga,0,2,A,0,1,A,,,,2.0,3.4,3.75,1.91,3.25,3.4,1.95,3.2,3.9
2010/2011,2011-03-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Salamanca,Recreativo,0,1,A,0,0,D,,,,2.38,3.0,3.2,2.2,3.1,2.9,2.2,2.9,3.2
2010/2011,2011-03-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Girona,Betis,0,1,A,0,0,D,,,,3.1,3.0,2.4,2.5,3.2,2.5,2.7,3.1,2.4
2010/2011,2011-03-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Celta,Villarreal B,0,1,A,0,0,D,,,,1.57,3.6,6.5,1.62,3.3,5.0,1.53,3.6,5.75
2010/2011,2011-03-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Barcelona B,1,4,A,0,2,A,,,,2.1,3.25,3.4,2.0,3.2,3.2,2.1,3.2,3.1
2010/2011,2011-03-06 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Osasuna,0,1,A,0,0,D,,,,2.0,3.3,3.75,1.91,3.25,3.4,2.05,3.2,3.6
2010/2011,2011-03-06 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Real Madrid,1,3,A,0,2,A,,,,8.0,4.75,1.36,7.0,3.75,1.4,8.0,5.0,1.38
2010/2011,2011-03-06 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Numancia,1,2,A,1,1,D,,,,2.25,3.1,3.25,2.0,3.2,3.2,2.2,2.95,3.15
2010/2011,2011-03-06 00:00:00,SP1,Spain,La Liga Primera Division,,Hercules,Almeria,1,2,A,0,0,D,,,,2.0,3.4,3.75,2.0,3.2,3.2,1.95,3.25,3.8
2010/2011,2011-03-05 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Valencia,1,2,A,1,1,D,,,,2.7,3.2,2.6,2.62,3.3,2.6,2.75,3.2,2.5
2010/2011,2011-03-05 00:00:00,SP2,Spain,La Liga Segunda Division,,Granada,Salamanca,0,1,A,0,0,D,,,,1.5,4.0,7.0,1.44,3.6,6.5,1.45,3.9,6.0
2010/2011,2011-03-05 00:00:00,SP2,Spain,La Liga Segunda Division,,Villarreal B,Vallecano,1,2,A,0,1,A,,,,2.8,3.0,2.6,2.5,3.1,2.5,2.6,3.0,2.55
2010/2011,2011-03-05 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Elche,0,2,A,0,0,D,,,,2.7,3.0,2.7,2.5,3.1,2.5,2.45,2.95,2.75
2010/2011,2011-03-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Celta,Huesca,1,2,A,0,1,A,,,,1.5,3.75,7.0,1.44,3.6,6.5,1.4,4.0,6.75
2010/2011,2011-03-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Xerez,Gimnastic,1,2,A,1,1,D,,,,1.8,3.25,4.75,1.7,3.2,4.5,1.65,3.5,4.5
2010/2011,2011-03-02 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Barcelona,0,1,A,0,0,D,,,,5.5,4.0,1.57,6.0,3.75,1.57,5.25,4.1,1.55
2010/2011,2011-03-01 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Mallorca,1,2,A,1,0,H,,,,2.1,3.3,3.5,2.0,3.4,3.75,2.1,3.25,3.4
2010/2011,2011-02-27 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Valencia,1,2,A,1,0,H,,,,2.3,3.3,3.1,2.38,3.25,3.0,2.3,3.25,2.95
2010/2011,2011-02-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Celta,1,2,A,0,1,A,,,,3.3,3.1,2.25,3.2,3.0,2.1,3.0,3.0,2.25
2010/2011,2011-02-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Barcelona B,4,6,A,1,1,D,,,,2.0,3.25,3.8,2.0,3.2,3.2,2.05,3.0,3.45
