FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
2009,2454848.5,17,,4.0,Campfire,,,,60.0,C,27.32427547,-98.30280274,13.0,STATE OR PRIVATE,TX,Duval,131,Duval
2009,2454848.5,17,,4.0,Campfire,,,,1.0,B,31.84677962,-98.3998971,13.0,STATE OR PRIVATE,TX,Comanche,093,Comanche
2009,2454850.5,19,,4.0,Campfire,,,,1.0,B,29.79111406,-98.46238675,13.0,STATE OR PRIVATE,TX,Comal,091,Comal
2009,2454850.5,19,,4.0,Campfire,,,,50.0,C,28.73897706,-97.81624847,13.0,STATE OR PRIVATE,TX,Karnes,255,Karnes
2009,2454850.5,19,,4.0,Campfire,,,,100.0,D,31.91698475,-99.32269227,13.0,STATE OR PRIVATE,TX,Coleman,083,Coleman
2009,2454851.5,20,,4.0,Campfire,,,,1.0,B,32.45160602,-98.64714643,13.0,STATE OR PRIVATE,TX,Eastland,133,Eastland
2009,2454851.5,20,,4.0,Campfire,,,,0.1,A,30.80014414,-97.91843953,13.0,STATE OR PRIVATE,TX,Williamson,491,Williamson
2009,2454853.5,22,,4.0,Campfire,,,,10.0,C,32.75048094,-99.6561533,13.0,STATE OR PRIVATE,TX,Jones,253,Jones
2009,2454854.5,23,,4.0,Campfire,,,,1.0,B,30.22675738,-97.69676655,13.0,STATE OR PRIVATE,TX,Travis,453,Travis
2009,2454854.5,23,,4.0,Campfire,,,,0.03,A,29.51943863,-98.34782106,13.0,STATE OR PRIVATE,TX,Bexar,029,Bexar
2009,2454854.5,23,,4.0,Campfire,,,,1.0,B,26.28158263,-98.17500876,13.0,STATE OR PRIVATE,TX,Hidalgo,215,Hidalgo
2009,2454854.5,23,,4.0,Campfire,,,,1.0,B,32.43741408,-98.69865723,13.0,STATE OR PRIVATE,TX,Eastland,133,Eastland
2009,2454855.5,24,,4.0,Campfire,,,,5.0,B,32.5249201,-95.2706422,13.0,STATE OR PRIVATE,TX,Smith,423,Smith
2009,2454855.5,24,,4.0,Campfire,,,,1.5,B,31.4862256,-94.94377184,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2009,2454861.5,30,,4.0,Campfire,,,,0.03,A,29.50596068,-98.35302645,13.0,STATE OR PRIVATE,TX,Bexar,029,Bexar
2009,2454862.5,31,,4.0,Campfire,,,,2.0,B,33.42294241,-97.13857526,13.0,STATE OR PRIVATE,TX,Denton,121,Denton
2009,2454863.5,32,,4.0,Campfire,,,,0.1,A,32.3972501,-99.48448041,13.0,STATE OR PRIVATE,TX,Callahan,059,Callahan
2009,2454863.5,32,,4.0,Campfire,,,,0.1,A,30.6558969,-97.65660945,13.0,STATE OR PRIVATE,TX,Williamson,491,Williamson
2009,2454865.5,34,,4.0,Campfire,,,,0.01,A,30.41617669,-97.28215699,13.0,STATE OR PRIVATE,TX,Lee,287,Lee
2009,2454868.5,37,,4.0,Campfire,,,,1.0,B,32.76958806,-96.25092603,13.0,STATE OR PRIVATE,TX,Kaufman,257,Kaufman
2009,2454868.5,37,,4.0,Campfire,,,,0.5,B,32.23957436,-101.54772485,13.0,STATE OR PRIVATE,TX,Howard,227,Howard
2009,2454869.5,38,,4.0,Campfire,,,,5.0,B,32.57511002,-98.31056739,13.0,STATE OR PRIVATE,TX,Palo Pinto,363,Palo Pinto
2009,2454870.5,39,,4.0,Campfire,,,,1.0,B,30.34577128,-94.54951229,13.0,STATE OR PRIVATE,TX,Hardin,199,Hardin
2009,2454873.5,42,,4.0,Campfire,,,,0.5,B,31.9228083,-97.6516862,13.0,STATE OR PRIVATE,TX,Bosque,035,Bosque
2009,2454873.5,42,,4.0,Campfire,,,,1.0,B,29.4726159,-100.96041482,13.0,STATE OR PRIVATE,TX,Val Verde,465,Val Verde
2009,2454874.5,43,,4.0,Campfire,,,,3.0,B,32.49765719,-97.04874264,13.0,STATE OR PRIVATE,TX,Ellis,139,Ellis
2009,2454875.5,44,,4.0,Campfire,,,,0.5,B,30.06789724,-99.11265069,13.0,STATE OR PRIVATE,TX,Kerr,265,Kerr
2009,2454876.5,45,,4.0,Campfire,,,,0.01,A,30.9558775,-97.71039532,13.0,STATE OR PRIVATE,TX,Bell,027,Bell
2009,2454877.5,46,,4.0,Campfire,,,,30.0,C,32.82109822,-95.64267019,13.0,STATE OR PRIVATE,TX,Wood,499,Wood
2009,2454882.5,51,,4.0,Campfire,,,,1.5,B,31.4580806,-98.94291413,13.0,STATE OR PRIVATE,TX,San Saba,411,San Saba
2009,2454882.5,51,,4.0,Campfire,,,,0.5,B,27.6597083,-97.28427464,13.0,STATE OR PRIVATE,TX,Nueces,355,Nueces
2009,2454882.5,51,,4.0,Campfire,,,,4.0,B,32.27337932,-95.20622792,13.0,STATE OR PRIVATE,TX,Smith,423,Smith
2009,2454883.5,52,,4.0,Campfire,,,,0.5,B,32.78450299,-94.51251341,13.0,STATE OR PRIVATE,TX,Marion,315,Marion
2009,2454883.5,52,,4.0,Campfire,,,,40.0,C,29.00377502,-98.65221814,13.0,STATE OR PRIVATE,TX,Atascosa,013,Atascosa
2009,2454883.5,52,,4.0,Campfire,,,,4.0,B,29.66131833,-100.03933988,13.0,STATE OR PRIVATE,TX,Edwards,137,Edwards
2009,2454883.5,52,,4.0,Campfire,,,,1.0,B,29.29507329,-98.6024037,13.0,STATE OR PRIVATE,TX,Bexar,029,Bexar
2009,2454884.5,53,,4.0,Campfire,,,,0.6,B,33.43265269,-101.64261432,13.0,STATE OR PRIVATE,TX,Lubbock,303,Lubbock
2009,2454884.5,53,,4.0,Campfire,,,,1.0,B,29.66189409,-100.03724646,13.0,STATE OR PRIVATE,TX,Edwards,137,Edwards
2009,2454887.5,56,,4.0,Campfire,,,,2.0,B,29.06365695,-95.61082927,13.0,STATE OR PRIVATE,TX,Brazoria,039,Brazoria
2009,2454890.5,59,,4.0,Campfire,,,,1.0,B,31.34166236,-95.44805955,13.0,STATE OR PRIVATE,TX,Houston,225,Houston
2009,2454890.5,59,,4.0,Campfire,,,,0.5,B,29.21883384,-98.36171031,13.0,STATE OR PRIVATE,TX,Bexar,029,Bexar
2009,2454890.5,59,,4.0,Campfire,,,,0.5,B,30.1169596,-97.31785838,13.0,STATE OR PRIVATE,TX,Bastrop,021,Bastrop
2009,2454890.5,59,,4.0,Campfire,,,,400.0,E,28.81696,-97.01004221,13.0,STATE OR PRIVATE,TX,Victoria,469,Victoria
2009,2454890.5,59,,4.0,Campfire,,,,0.5,B,32.91297168,-95.22954196,13.0,STATE OR PRIVATE,TX,Wood,499,Wood
2009,2454891.5,60,,4.0,Campfire,,,,1.0,B,31.97827301,-95.18261017,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2009,2454891.5,60,,4.0,Campfire,,,,10.0,C,32.53729886,-98.4261734,13.0,STATE OR PRIVATE,TX,Palo Pinto,363,Palo Pinto
2009,2454891.5,60,,4.0,Campfire,,,,1.0,B,29.02954409,-95.41738895,13.0,STATE OR PRIVATE,TX,Brazoria,039,Brazoria
2009,2454897.5,66,,4.0,Campfire,,,,0.1,A,31.91624043,-96.41780489,13.0,STATE OR PRIVATE,TX,Navarro,349,Navarro
2009,2454897.5,66,,4.0,Campfire,,,,0.5,B,30.67561348,-94.39971132,13.0,STATE OR PRIVATE,TX,Tyler,457,Tyler
2009,2454898.5,67,,4.0,Campfire,,,,0.1,A,30.076726,-97.495263,13.0,STATE OR PRIVATE,TX,Bastrop,021,Bastrop
2009,2454901.5,70,,4.0,Campfire,,,,0.1,A,30.233701,-97.456975,13.0,STATE OR PRIVATE,TX,Bastrop,021,Bastrop
2009,2454906.5,75,,4.0,Campfire,,,,20.0,C,27.83831677,-98.4337839,13.0,STATE OR PRIVATE,TX,Duval,131,Duval
2009,2454906.5,75,,4.0,Campfire,,,,0.5,B,30.06179673,-99.11903155,13.0,STATE OR PRIVATE,TX,Kerr,265,Kerr
2009,2454906.5,75,,4.0,Campfire,,,,1.0,B,32.346315,-94.639941,13.0,STATE OR PRIVATE,TX,Rusk,401,Rusk
2009,2454907.5,76,,4.0,Campfire,,,,2.0,B,33.84947162,-96.84170621,13.0,STATE OR PRIVATE,TX,Grayson,181,Grayson
2009,2454908.5,77,,4.0,Campfire,,,,0.1,A,30.072045,-97.493569,13.0,STATE OR PRIVATE,TX,Bastrop,021,Bastrop
2009,2454911.5,80,,4.0,Campfire,,,,5.0,B,33.72936822,-98.32208603,13.0,STATE OR PRIVATE,TX,Clay,077,Clay
2009,2454912.5,81,,4.0,Campfire,,,,0.5,B,28.92018545,-98.60287573,13.0,STATE OR PRIVATE,TX,Atascosa,013,Atascosa
2009,2454912.5,81,,4.0,Campfire,,,,1.0,B,29.5183123,-97.68842217,13.0,STATE OR PRIVATE,TX,Gonzales,177,Gonzales
2009,2454913.5,82,,4.0,Campfire,,,,1.0,B,28.37989103,-97.68492262,13.0,STATE OR PRIVATE,TX,Bee,025,Bee
2009,2454913.5,82,,4.0,Campfire,,,,1.0,B,30.69551677,-93.92728727,13.0,STATE OR PRIVATE,TX,Jasper,241,Jasper
2009,2454918.5,87,,4.0,Campfire,,,,1000.0,F,28.87916182,-96.98507963,13.0,STATE OR PRIVATE,TX,Victoria,469,Victoria
2009,2454919.5,88,,4.0,Campfire,,,,0.2,A,29.91397229,-97.5375451,13.0,STATE OR PRIVATE,TX,Caldwell,055,Caldwell
2009,2454919.5,88,,4.0,Campfire,,,,1.0,B,28.88713,-99.07869,13.0,STATE OR PRIVATE,TX,Frio,163,Frio
2009,2454920.5,89,,4.0,Campfire,,,,1.5,B,28.89076725,-96.98896152,13.0,STATE OR PRIVATE,TX,Victoria,469,Victoria
2009,2454922.5,91,,4.0,Campfire,,,,150.0,D,31.70708,-95.91791,13.0,STATE OR PRIVATE,TX,Freestone,161,Freestone
2009,2454924.5,93,,4.0,Campfire,,,,0.2,A,29.51993116,-98.33061924,13.0,STATE OR PRIVATE,TX,Bexar,029,Bexar
2009,2454926.5,95,,4.0,Campfire,,,,5.0,B,33.65620028,-97.80756175,13.0,STATE OR PRIVATE,TX,Montague,337,Montague
2009,2454933.5,102,,4.0,Campfire,,,,0.05,A,31.07416605,-94.02055804,13.0,STATE OR PRIVATE,TX,Jasper,241,Jasper
2009,2454941.5,110,,4.0,Campfire,,,,1.0,B,28.076,-97.222,13.0,STATE OR PRIVATE,TX,Refugio,391,Refugio
2009,2454944.5,113,,4.0,Campfire,,,,1.0,B,32.9623306,-99.80017931,13.0,STATE OR PRIVATE,TX,Haskell,207,Haskell
2009,2454951.5,120,,4.0,Campfire,,,,1.0,B,32.45850248,-100.45352192,13.0,STATE OR PRIVATE,TX,Nolan,353,Nolan
2009,2454974.5,143,,4.0,Campfire,,,,1.0,B,30.5034652,-97.40514805,13.0,STATE OR PRIVATE,TX,Williamson,491,Williamson
2009,2454976.5,145,,4.0,Campfire,,,,1.0,B,32.53293208,-97.81542931,13.0,STATE OR PRIVATE,TX,Hood,221,Hood
2009,2454977.5,146,,4.0,Campfire,,,,0.05,A,31.86370664,-97.37572164,13.0,STATE OR PRIVATE,TX,Bosque,035,Bosque
2009,2454980.5,149,,4.0,Campfire,,,,0.01,A,31.87002391,-97.39178384,13.0,STATE OR PRIVATE,TX,Bosque,035,Bosque
2009,2454982.5,151,,4.0,Campfire,,,,0.01,A,36.05612876,-102.51234759,13.0,STATE OR PRIVATE,TX,Dallam,111,Dallam
2009,2454989.5,158,,4.0,Campfire,,,,3.0,B,32.02986527,-95.28021947,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2009,2455011.5,180,,4.0,Campfire,,,,0.25,A,29.43503133,-98.76352061,13.0,STATE OR PRIVATE,TX,Bexar,029,Bexar
2009,2455014.5,183,,4.0,Campfire,,,,1.0,B,32.341826,-99.606686,13.0,STATE OR PRIVATE,TX,Callahan,059,Callahan
2009,2455015.5,184,,4.0,Campfire,,,,1.0,B,32.02326713,-98.04433764,13.0,STATE OR PRIVATE,TX,Erath,143,Erath
2009,2455016.5,185,,4.0,Campfire,,,,6.0,B,32.17866753,-97.35077323,13.0,STATE OR PRIVATE,TX,Hill,217,Hill
2009,2455016.5,185,,4.0,Campfire,,,,2.0,B,32.302558,-99.372757,13.0,STATE OR PRIVATE,TX,Callahan,059,Callahan
2009,2455017.5,186,,4.0,Campfire,,,,0.25,A,30.196818,-96.87539995,13.0,STATE OR PRIVATE,TX,Lee,287,Lee
2009,2455019.5,188,,4.0,Campfire,,,,5.0,B,30.164015,-99.783497,13.0,STATE OR PRIVATE,TX,Edwards,137,Edwards
2009,2455032.5,201,,4.0,Campfire,,,,2.0,B,32.87813183,-95.65899056,13.0,STATE OR PRIVATE,TX,Rains,379,Rains
2009,2455032.5,201,,4.0,Campfire,,,,0.1,A,30.109869,-97.469349,13.0,STATE OR PRIVATE,TX,Bastrop,021,Bastrop
2009,2455037.5,206,,4.0,Campfire,,,,0.25,A,31.140401,-97.697487,13.0,STATE OR PRIVATE,TX,Bell,027,Bell
2009,2455038.5,207,,4.0,Campfire,,,,0.5,B,32.00366078,-97.17957268,13.0,STATE OR PRIVATE,TX,Hill,217,Hill
2009,2455051.5,220,,4.0,Campfire,,,,5.0,B,30.74961238,-97.17416883,13.0,STATE OR PRIVATE,TX,Milam,331,Milam
2009,2455072.5,241,,4.0,Campfire,,,,1.0,B,32.68525522,-98.04253746,13.0,STATE OR PRIVATE,TX,Parker,367,Parker
2009,2455081.5,250,,4.0,Campfire,,,,0.25,A,32.00904124,-95.12321172,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2009,2455136.5,305,,4.0,Campfire,,,,1.0,B,33.45197,-96.990162,13.0,STATE OR PRIVATE,TX,Cooke,097,Cooke
2009,2455142.5,311,,4.0,Campfire,,,,1.0,B,32.75564616,-95.42189984,13.0,STATE OR PRIVATE,TX,Wood,499,Wood
2009,2455146.5,315,,4.0,Campfire,,,,0.25,A,32.92720278,-96.45674268,13.0,STATE OR PRIVATE,TX,Rockwall,397,Rockwall
2009,2455151.5,320,,4.0,Campfire,,,,0.5,B,31.78255753,-97.57144076,13.0,STATE OR PRIVATE,TX,Bosque,035,Bosque
2009,2455158.5,327,,4.0,Campfire,,,,2.0,B,34.99459805,-100.24451258,13.0,STATE OR PRIVATE,TX,Collingsworth,087,Collingsworth
2009,2455161.5,330,,4.0,Campfire,,,,0.1,A,30.376321,-98.952312,13.0,STATE OR PRIVATE,TX,Gillespie,171,Gillespie
2009,2455176.5,345,,4.0,Campfire,,,,0.05,A,34.2234514,-102.74099554,13.0,STATE OR PRIVATE,TX,Bailey,017,Bailey
2009,2455178.5,347,,4.0,Campfire,,,,3.0,B,31.64083993,-98.3462609,13.0,STATE OR PRIVATE,TX,Hamilton,193,Hamilton
2009,2455182.5,351,,4.0,Campfire,,,,1.0,B,31.90136736,-99.14079012,13.0,STATE OR PRIVATE,TX,Brown,049,Brown
2009,2455184.5,353,,4.0,Campfire,,,,1.0,B,30.71039133,-99.52719036,13.0,STATE OR PRIVATE,TX,Kimble,267,Kimble
2009,2455187.5,356,,4.0,Campfire,,,,25.0,C,32.89356933,-96.4382311,13.0,STATE OR PRIVATE,TX,Rockwall,397,Rockwall
2009,2455191.5,360,,4.0,Campfire,,,,1.0,B,32.72022,-95.17052,13.0,STATE OR PRIVATE,TX,Wood,499,Wood
2009,2455191.5,360,,4.0,Campfire,,,,1.0,B,31.67204964,-95.09771022,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2009,2455193.5,362,,4.0,Campfire,,,,20.0,C,32.3994949,-95.17505985,13.0,STATE OR PRIVATE,TX,Smith,423,Smith
2009,2455196.5,365,,4.0,Campfire,,,,20.0,C,29.02882152,-97.92200551,13.0,STATE OR PRIVATE,TX,Karnes,255,Karnes
2010,2455198.5,2,,4.0,Campfire,,,,0.25,A,33.09800018,-95.07972283,13.0,STATE OR PRIVATE,TX,Titus,449,Titus
2010,2455200.5,4,,4.0,Campfire,,,,0.25,A,31.47911348,-99.02543466,13.0,STATE OR PRIVATE,TX,Brown,049,Brown
2010,2455207.5,11,,4.0,Campfire,,,,5.0,B,35.629573,-101.616154,13.0,STATE OR PRIVATE,TX,Hutchinson,233,Hutchinson
2010,2455209.5,13,,4.0,Campfire,,,,0.05,A,32.59182,-97.1138,13.0,STATE OR PRIVATE,TX,Tarrant,439,Tarrant
2010,2455211.5,15,,4.0,Campfire,,,,1.0,B,32.378512,-98.469429,13.0,STATE OR PRIVATE,TX,Erath,143,Erath
2010,2455219.5,23,,4.0,Campfire,,,,0.01,A,29.41072427,-98.71523688,13.0,STATE OR PRIVATE,TX,Bexar,029,Bexar
2010,2455220.5,24,,4.0,Campfire,,,,8.0,B,32.17426961,-96.54096132,13.0,STATE OR PRIVATE,TX,Navarro,349,Navarro
2010,2455227.5,31,,4.0,Campfire,,,,0.1,A,28.411748,-96.708033,13.0,STATE OR PRIVATE,TX,Calhoun,057,Calhoun
2010,2455254.5,58,,4.0,Campfire,,,,0.1,A,30.375729,-98.951283,13.0,STATE OR PRIVATE,TX,Gillespie,171,Gillespie
2010,2455254.5,58,,4.0,Campfire,,,,0.1,A,31.060937,-97.795856,13.0,STATE OR PRIVATE,TX,Bell,027,Bell
2010,2455255.5,59,,4.0,Campfire,,,,1.0,B,30.577337,-98.21743,13.0,STATE OR PRIVATE,TX,Burnet,053,Burnet
2010,2455255.5,59,,4.0,Campfire,,,,1.0,B,29.04906116,-98.89288977,13.0,STATE OR PRIVATE,TX,Frio,163,Frio
2010,2455255.5,59,,4.0,Campfire,,,,1.0,B,29.04999873,-98.90921638,13.0,STATE OR PRIVATE,TX,Frio,163,Frio
2010,2455269.5,73,,4.0,Campfire,,,,0.01,A,31.085021,-97.727086,13.0,STATE OR PRIVATE,TX,Bell,027,Bell
2010,2455269.5,73,,4.0,Campfire,,,,1.0,B,32.595451,-94.55338,13.0,STATE OR PRIVATE,TX,Harrison,203,Harrison
2010,2455274.5,78,,4.0,Campfire,,,,1.0,B,32.267467,-94.974747,13.0,STATE OR PRIVATE,TX,Rusk,401,Rusk
2010,2455280.5,84,,4.0,Campfire,,,,0.25,A,32.09787647,-95.09981677,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2010,2455282.5,86,,4.0,Campfire,,,,1.0,B,30.55194,-103.83527,13.0,STATE OR PRIVATE,TX,Jeff Davis,243,Jeff Davis
2010,2455286.5,90,,4.0,Campfire,,,,1.0,B,32.363979,-100.43837,13.0,STATE OR PRIVATE,TX,Nolan,353,Nolan
2010,2455287.5,91,,4.0,Campfire,,,,0.1,A,32.401994,-95.258417,13.0,STATE OR PRIVATE,TX,Smith,423,Smith
2010,2455291.5,95,,4.0,Campfire,,,,1.0,B,31.648313,-95.789065,13.0,STATE OR PRIVATE,TX,Anderson,001,Anderson
2010,2455294.5,98,,4.0,Campfire,,,,1.0,B,32.615855,-95.979052,13.0,STATE OR PRIVATE,TX,Van Zandt,467,Van Zandt
2010,2455303.5,107,,4.0,Campfire,,,,0.5,B,30.340287,-96.545105,13.0,STATE OR PRIVATE,TX,Burleson,051,Burleson
2010,2455308.5,112,,4.0,Campfire,,,,0.05,A,32.378304,-95.2681594,13.0,STATE OR PRIVATE,TX,Smith,423,Smith
2010,2455309.5,113,,4.0,Campfire,,,,1.0,B,33.04607,-97.83832,13.0,STATE OR PRIVATE,TX,Wise,497,Wise
2010,2455315.5,119,,4.0,Campfire,,,,2.0,B,31.41537274,-94.52029704,13.0,STATE OR PRIVATE,TX,Nacogdoches,347,Nacogdoches
2010,2455315.5,119,,4.0,Campfire,,,,0.1,A,31.08799889,-94.04702045,13.0,STATE OR PRIVATE,TX,Jasper,241,Jasper
2010,2455326.5,130,,4.0,Campfire,,,,5.0,B,31.551789,-95.135364,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2010,2455345.5,149,,4.0,Campfire,,,,0.2,A,31.09184724,-94.01993345,13.0,STATE OR PRIVATE,TX,Jasper,241,Jasper
2010,2455347.5,151,,4.0,Campfire,,,,1.0,B,30.70630407,-97.78983906,13.0,STATE OR PRIVATE,TX,Williamson,491,Williamson
2010,2455358.5,162,,4.0,Campfire,,,,0.5,B,31.775461,-97.129054,13.0,STATE OR PRIVATE,TX,McLennan,309,McLennan
2010,2455359.5,163,,4.0,Campfire,,,,2.0,B,26.554405,-99.145045,13.0,STATE OR PRIVATE,TX,Starr,427,Starr
2010,2455367.5,171,,4.0,Campfire,,,,20.0,C,33.354835,-96.708698,13.0,STATE OR PRIVATE,TX,Collin,085,Collin
2010,2455378.5,182,,4.0,Campfire,,,,1.0,B,31.3249528,-100.6052727,13.0,STATE OR PRIVATE,TX,Tom Green,451,Tom Green
2010,2455381.5,185,,4.0,Campfire,,,,0.01,A,32.88094991,-98.52152676,13.0,STATE OR PRIVATE,TX,Palo Pinto,363,Palo Pinto
2010,2455402.5,206,,4.0,Campfire,,,,15.0,C,30.188964,-99.338915,13.0,STATE OR PRIVATE,TX,Kerr,265,Kerr
2010,2455412.5,216,,4.0,Campfire,,,,0.5,B,32.55385245,-94.96183916,13.0,STATE OR PRIVATE,TX,Upshur,459,Upshur
2010,2455421.5,225,,4.0,Campfire,,,,2.0,B,31.700002,-99.093976,13.0,STATE OR PRIVATE,TX,Brown,049,Brown
2010,2455436.5,240,,4.0,Campfire,,,,1.0,B,33.75769412,-98.39194106,13.0,STATE OR PRIVATE,TX,Clay,077,Clay
2010,2455436.5,240,,4.0,Campfire,,,,35.0,C,33.814597,-95.516596,13.0,STATE OR PRIVATE,TX,Lamar,277,Lamar
2010,2455437.5,241,,4.0,Campfire,,,,5.0,B,33.815773,-95.517733,13.0,STATE OR PRIVATE,TX,Lamar,277,Lamar
2010,2455437.5,241,,4.0,Campfire,,,,5.0,B,32.282634,-97.97307,13.0,STATE OR PRIVATE,TX,Erath,143,Erath
2010,2455437.5,241,,4.0,Campfire,,,,23.0,C,32.003891,-99.091444,13.0,STATE OR PRIVATE,TX,Brown,049,Brown
2010,2455443.5,247,,4.0,Campfire,,,,3.0,B,32.044096,-96.148996,13.0,STATE OR PRIVATE,TX,Navarro,349,Navarro
2010,2455444.5,248,,4.0,Campfire,,,,1.0,B,32.8920994,-95.3529845,13.0,STATE OR PRIVATE,TX,Wood,499,Wood
2010,2455444.5,248,,4.0,Campfire,,,,150.0,D,28.76149,-99.24608,13.0,STATE OR PRIVATE,TX,Frio,163,Frio
2010,2455445.5,249,,4.0,Campfire,,,,1.0,B,33.8253967,-96.8260194,13.0,STATE OR PRIVATE,TX,Grayson,181,Grayson
2010,2455445.5,249,,4.0,Campfire,,,,0.5,B,32.99611238,-97.08899861,13.0,STATE OR PRIVATE,TX,Denton,121,Denton
2010,2455470.5,274,,4.0,Campfire,,,,0.2,A,30.3606416,-98.8648838,13.0,STATE OR PRIVATE,TX,Gillespie,171,Gillespie
2010,2455471.5,275,,4.0,Campfire,,,,0.15,A,32.9805552,-97.74971205,13.0,STATE OR PRIVATE,TX,Parker,367,Parker
2010,2455473.5,277,,4.0,Campfire,,,,1.0,B,32.579157,-95.122107,13.0,STATE OR PRIVATE,TX,Upshur,459,Upshur
2010,2455474.5,278,,4.0,Campfire,,,,6.0,B,32.578751,-95.122461,13.0,STATE OR PRIVATE,TX,Upshur,459,Upshur
2010,2455476.5,280,,4.0,Campfire,,,,1.0,B,32.578787,-95.123062,13.0,STATE OR PRIVATE,TX,Upshur,459,Upshur
2010,2455477.5,281,,4.0,Campfire,,,,0.1,A,32.51044932,-94.9823713,13.0,STATE OR PRIVATE,TX,Gregg,183,Gregg
2010,2455484.5,288,,4.0,Campfire,,,,0.1,A,30.30266,-95.87501,13.0,STATE OR PRIVATE,TX,Grimes,185,Grimes
2010,2455485.5,289,,4.0,Campfire,,,,1.0,B,31.664486,-95.087013,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2010,2455486.5,290,,4.0,Campfire,,,,2.0,B,32.2926817,-95.4208869,13.0,STATE OR PRIVATE,TX,Smith,423,Smith
2010,2455486.5,290,,4.0,Campfire,,,,1.0,B,31.671499,-95.09388,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2010,2455493.5,297,,4.0,Campfire,,,,1.0,B,31.975464,-95.183144,13.0,STATE OR PRIVATE,TX,Cherokee,073,Cherokee
2010,2455496.5,300,,4.0,Campfire,,,,2.0,B,33.00090101,-97.08435144,13.0,STATE OR PRIVATE,TX,Denton,121,Denton
2010,2455499.5,303,,4.0,Campfire,,,,1.0,B,31.33217425,-95.45049491,13.0,STATE OR PRIVATE,TX,Houston,225,Houston
2010,2455499.5,303,,4.0,Campfire,,,,1.0,B,31.0789558,-95.583382,13.0,STATE OR PRIVATE,TX,Houston,225,Houston
2010,2455503.5,307,,4.0,Campfire,,,,1.0,B,32.306867,-99.78075,13.0,STATE OR PRIVATE,TX,Taylor,441,Taylor
2010,2455506.5,310,,4.0,Campfire,,,,1.0,B,32.73430503,-99.29127127,13.0,STATE OR PRIVATE,TX,Shackelford,417,Shackelford
2010,2455507.5,311,,4.0,Campfire,,,,75.0,C,31.923828,-100.593524,13.0,STATE OR PRIVATE,TX,Coke,081,Coke
2010,2455514.5,318,,4.0,Campfire,,,,1.0,B,31.350998,-100.639915,13.0,STATE OR PRIVATE,TX,Tom Green,451,Tom Green
2010,2455519.5,323,,4.0,Campfire,,,,2.0,B,31.42208383,-98.91376867,13.0,STATE OR PRIVATE,TX,San Saba,411,San Saba
2010,2455521.5,325,,4.0,Campfire,,,,10.0,C,32.722129,-95.625687,13.0,STATE OR PRIVATE,TX,Wood,499,Wood
2010,2455525.5,329,,4.0,Campfire,,,,0.1,A,32.814353,-94.806,13.0,STATE OR PRIVATE,TX,Upshur,459,Upshur
2010,2455526.5,330,,4.0,Campfire,,,,2.0,B,31.33847556,-98.08851072,13.0,STATE OR PRIVATE,TX,Coryell,099,Coryell
2010,2455526.5,330,,4.0,Campfire,,,,125.0,D,33.881532,-100.753212,13.0,STATE OR PRIVATE,TX,Motley,345,Motley
2010,2455527.5,331,,4.0,Campfire,,,,50.0,C,33.863627,-100.753756,13.0,STATE OR PRIVATE,TX,Motley,345,Motley
2010,2455527.5,331,,4.0,Campfire,,,,0.01,A,31.094094,-97.792747,13.0,STATE OR PRIVATE,TX,Bell,027,Bell
2010,2455528.5,332,,4.0,Campfire,,,,0.5,B,31.5207067,-93.8086004,13.0,STATE OR PRIVATE,TX,Sabine,403,Sabine
2010,2455530.5,334,,4.0,Campfire,,,,1.0,B,32.64205202,-98.13903198,13.0,STATE OR PRIVATE,TX,Palo Pinto,363,Palo Pinto
2010,2455534.5,338,,4.0,Campfire,,,,20.0,C,29.670752,-99.367905,13.0,STATE OR PRIVATE,TX,Bandera,019,Bandera
2010,2455534.5,338,,4.0,Campfire,,,,1.0,B,31.586169,-97.732708,13.0,STATE OR PRIVATE,TX,Coryell,099,Coryell
2010,2455535.5,339,,4.0,Campfire,,,,700.0,E,32.345926,-100.510998,13.0,STATE OR PRIVATE,TX,Nolan,353,Nolan
2010,2455536.5,340,,4.0,Campfire,,,,0.25,A,29.2654492,-97.7640568,13.0,STATE OR PRIVATE,TX,Gonzales,177,Gonzales
2010,2455537.5,341,,4.0,Campfire,,,,0.5,B,33.581595,-99.795524,13.0,STATE OR PRIVATE,TX,Knox,275,Knox
2010,2455539.5,343,,4.0,Campfire,,,,1.0,B,32.8197206,-100.08558994,13.0,STATE OR PRIVATE,TX,Jones,253,Jones
