Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2010/2011,2010-10-23 00:00:00,E3,England,League 2,R Madley,Lincoln,Stockport,0,0,D,0,0,D,,,,2.2,3.3,3.25,2.25,3.4,3.1,2.15,3.25,2.95
2010/2011,2010-10-23 00:00:00,E3,England,League 2,F Graham,Morecambe,Stevenage,0,0,D,0,0,D,,,,2.8,3.25,2.5,2.5,3.5,2.62,2.55,3.25,2.45
2010/2011,2010-10-23 00:00:00,B1,Belgium,Jupiler League,,Lierse,Waregem,0,0,D,0,0,D,,,,2.4,3.3,2.88,2.2,3.25,2.75,2.35,3.25,2.7
2010/2011,2010-10-23 00:00:00,D2,Germany,Bundesliga 2,,Munich 1860,Bielefeld,0,0,D,0,0,D,,,,1.57,3.75,6.0,1.53,3.5,5.5,1.55,3.65,5.5
2010/2011,2010-10-23 00:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Recreativo,0,0,D,0,0,D,,,,1.62,3.5,6.0,1.67,3.3,4.5,1.55,3.5,5.5
2010/2011,2010-10-23 00:00:00,G1,Greece,Ethniki Katigoria,,Asteras Tripolis,Iraklis,0,0,D,0,0,D,,,,2.0,3.2,3.5,2.0,3.0,3.4,1.95,3.1,4.1
2010/2011,2010-10-23 00:00:00,I2,Italy,Serie B,,Grosseto,Livorno,0,0,D,0,0,D,,,,2.75,2.88,2.8,2.62,2.8,2.6,2.6,2.85,2.65
2010/2011,2010-10-23 00:00:00,I2,Italy,Serie B,,Reggina,Empoli,0,0,D,0,0,D,,,,2.0,3.1,4.1,2.0,2.88,3.6,2.0,2.85,3.8
2010/2011,2010-10-23 00:00:00,I2,Italy,Serie B,,Siena,Crotone,0,0,D,0,0,D,,,,1.67,3.3,6.0,1.62,3.25,5.0,1.6,3.3,5.35
2010/2011,2010-10-22 00:00:00,D1,Germany,Bundesliga 1,,Hamburg,Bayern Munich,0,0,D,0,0,D,,,,2.63,3.3,2.63,2.8,3.3,2.5,2.7,3.5,2.55
2010/2011,2010-10-22 00:00:00,F2,France,Division 2,,Vannes,Boulogne,0,0,D,0,0,D,,,,2.6,3.0,2.88,2.25,2.88,3.0,2.55,2.9,2.75
2010/2011,2010-10-19 00:00:00,E1,England,Championship,S Hooper,Swansea,QPR,0,0,D,0,0,D,,,,2.4,3.25,2.9,2.5,3.3,2.8,2.35,3.2,2.65
2010/2011,2010-10-18 00:00:00,F2,France,Division 2,,Boulogne,Nantes,0,0,D,0,0,D,,,,2.1,3.0,3.4,2.2,2.88,3.1,2.2,2.9,3.3
2010/2011,2010-10-18 00:00:00,E0,England,Premier League,L Probert,Blackburn,Sunderland,0,0,D,0,0,D,,,,2.1,3.3,3.6,2.1,3.3,3.5,2.05,3.25,3.5
2010/2011,2010-10-17 00:00:00,F1,France,Le Championnat,,Lens,Rennes,0,0,D,0,0,D,,,,3.2,3.0,2.4,3.0,3.0,2.2,3.2,3.15,2.2
2010/2011,2010-10-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Elche,0,0,D,0,0,D,,,,2.3,3.1,3.3,2.25,3.1,2.8,2.35,3.0,2.85
2010/2011,2010-10-17 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Osasuna,0,0,D,0,0,D,,,,2.3,3.2,3.2,2.38,3.2,3.0,2.25,3.2,3.1
2010/2011,2010-10-17 00:00:00,D2,Germany,Bundesliga 2,,Oberhausen,Munich 1860,0,0,D,0,0,D,,,,2.7,3.25,2.6,2.5,3.1,2.5,2.55,3.15,2.55
2010/2011,2010-10-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Huesca,Cartagena,0,0,D,0,0,D,,,,2.5,3.1,2.88,2.25,3.1,2.8,2.35,2.95,2.85
2010/2011,2010-10-16 00:00:00,E0,England,Premier League,L Mason,Aston Villa,Chelsea,0,0,D,0,0,D,,,,5.0,3.6,1.73,5.0,3.5,1.73,5.5,3.9,1.65
2010/2011,2010-10-16 00:00:00,F1,France,Le Championnat,,Caen,Monaco,0,0,D,0,0,D,,,,2.25,3.0,3.5,2.25,2.88,3.0,2.25,3.0,3.3
2010/2011,2010-10-16 00:00:00,F1,France,Le Championnat,,Brest,Arles,0,0,D,0,0,D,,,,1.57,3.6,6.5,1.5,3.6,5.5,1.53,3.6,6.75
2010/2011,2010-10-16 00:00:00,E1,England,Championship,A Penn,QPR,Norwich,0,0,D,0,0,D,,,,1.62,3.75,5.5,1.62,3.75,5.5,1.55,3.5,5.5
2010/2011,2010-10-16 00:00:00,E3,England,League 2,C Boyeson,Port Vale,Gillingham,0,0,D,0,0,D,,,,1.8,3.5,4.5,1.83,3.5,4.33,1.8,3.45,3.75
2010/2011,2010-10-16 00:00:00,E2,England,League 1,P Quinn,Oldham,Colchester,0,0,D,0,0,D,,,,2.38,3.3,2.9,2.25,3.4,3.0,2.25,3.1,2.95
2010/2011,2010-10-15 00:00:00,F2,France,Division 2,,Istres,Nimes,0,0,D,0,0,D,,,,2.25,3.1,3.3,2.1,2.88,3.3,2.25,2.85,3.25
2010/2011,2010-10-15 00:00:00,F2,France,Division 2,,Evian Thonon Gaillard,Angers,0,0,D,0,0,D,,,,2.2,3.1,3.4,2.0,3.0,3.4,2.0,3.1,3.6
2010/2011,2010-10-15 00:00:00,F2,France,Division 2,,Nantes,Tours,0,0,D,0,0,D,,,,2.25,3.1,3.3,2.1,2.88,3.3,2.25,3.0,3.15
2010/2011,2010-10-13 00:00:00,I2,Italy,Serie B,,Modena,Empoli,0,0,D,0,0,D,,,,2.38,2.88,3.0,2.5,2.88,2.62,2.45,2.85,2.85
2010/2011,2010-10-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Girona,Recreativo,0,0,D,0,0,D,,,,2.4,2.9,3.25,2.25,3.1,2.8,2.25,2.9,3.1
2010/2011,2010-10-09 00:00:00,I2,Italy,Serie B,,Triestina,Siena,0,0,D,0,0,D,,,,3.3,2.9,2.4,3.0,2.88,2.25,3.05,2.95,2.25
2010/2011,2010-10-05 00:00:00,EC,England,Conference,R Martin,Wrexham,Fleetwood Town,0,0,D,0,0,D,,,,2.4,3.3,2.88,2.1,3.4,2.8,2.25,3.25,2.8
2010/2011,2010-10-04 00:00:00,D2,Germany,Bundesliga 2,,Hertha,Aachen,0,0,D,0,0,D,,,,1.5,4.0,6.5,1.4,4.0,6.5,1.45,4.0,6.2
2010/2011,2010-10-03 00:00:00,T1,Turkey,Futbol Ligi 1,,Buyuksehyr,Bursaspor,0,0,D,0,0,D,,,,3.1,3.4,2.25,2.75,3.2,2.25,2.9,3.1,2.3
2010/2011,2010-10-03 00:00:00,G1,Greece,Ethniki Katigoria,,Kerkyra,Iraklis,0,0,D,0,0,D,,,,2.3,3.0,3.1,2.38,2.88,2.8,2.5,2.95,2.95
2010/2011,2010-10-03 00:00:00,F1,France,Le Championnat,,Paris SG,Nice,0,0,D,0,0,D,,,,1.62,3.6,6.0,1.57,3.5,5.0,1.6,3.5,6.0
2010/2011,2010-10-03 00:00:00,I1,Italy,Serie A,,Inter,Juventus,0,0,D,0,0,D,,,,1.75,3.4,5.0,1.83,3.4,4.5,1.78,3.4,4.45
2010/2011,2010-10-03 00:00:00,P1,Portugal,Liga I,,Rio Ave,Maritimo,0,0,D,0,0,D,,,,2.6,3.0,2.88,2.3,3.1,2.75,2.55,3.0,2.65
2010/2011,2010-10-03 00:00:00,N1,Netherlands,Eredivisie,,Heerenveen,Den Haag,0,0,D,0,0,D,,,,1.6,3.8,5.75,1.57,3.5,5.0,1.52,4.0,5.1
2010/2011,2010-10-03 00:00:00,I1,Italy,Serie A,,Chievo,Cagliari,0,0,D,0,0,D,,,,2.25,3.1,3.4,2.25,3.2,3.3,2.25,2.95,3.35
2010/2011,2010-10-02 00:00:00,E0,England,Premier League,C Foy,Sunderland,Man United,0,0,D,0,0,D,,,,5.0,3.5,1.75,5.5,3.5,1.67,4.2,3.5,1.8
2010/2011,2010-10-02 00:00:00,E1,England,Championship,S Rushton,Hull,Coventry,0,0,D,0,0,D,,,,1.91,3.4,4.0,2.0,3.4,3.75,1.9,3.25,3.6
2010/2011,2010-10-02 00:00:00,E1,England,Championship,P Gibbs,Swansea,Derby,0,0,D,0,0,D,,,,1.73,3.5,5.0,1.8,3.5,4.5,1.75,3.0,4.75
2010/2011,2010-10-01 00:00:00,T1,Turkey,Futbol Ligi 1,,Bucaspor,Eskisehirspor,0,0,D,0,0,D,,,,2.25,3.25,3.2,2.2,3.2,2.8,2.1,3.2,3.2
2010/2011,2010-10-01 00:00:00,N1,Netherlands,Eredivisie,,Vitesse,Willem II,0,0,D,0,0,D,,,,1.4,4.5,7.5,1.44,3.75,6.0,1.4,4.3,6.45
2010/2011,2010-09-28 00:00:00,E3,England,League 2,C Webster,Rotherham,Bradford,0,0,D,0,0,D,,,,1.73,3.5,5.0,1.73,3.5,5.0,1.7,3.45,4.25
2010/2011,2010-09-28 00:00:00,E3,England,League 2,P Miller,Lincoln,Burton,0,0,D,0,0,D,,,,2.8,3.4,2.4,2.7,3.4,2.5,2.6,3.2,2.4
2010/2011,2010-09-28 00:00:00,E3,England,League 2,D McDermid,Gillingham,Southend,0,0,D,0,0,D,,,,2.0,3.4,3.7,2.0,3.5,3.6,1.95,3.3,3.4
2010/2011,2010-09-28 00:00:00,EC,England,Conference,R Joyce,Southport,Hayes & Yeading,0,0,D,0,0,D,,,,1.83,3.5,3.75,1.8,3.5,3.5,1.8,3.4,3.8
2010/2011,2010-09-28 00:00:00,E2,England,League 1,K Stroud,Leyton Orient,Walsall,0,0,D,0,0,D,,,,1.95,3.25,4.0,2.0,3.4,3.75,1.9,3.15,3.75
2010/2011,2010-09-28 00:00:00,E2,England,League 1,D Webb,Sheffield Weds,Oldham,0,0,D,0,0,D,,,,1.91,3.4,4.0,1.91,3.4,4.0,1.85,3.3,3.75
2010/2011,2010-09-28 00:00:00,E1,England,Championship,L Probert,QPR,Millwall,0,0,D,0,0,D,,,,1.62,3.75,5.5,1.57,3.75,6.0,1.55,3.6,5.25
2010/2011,2010-09-28 00:00:00,E1,England,Championship,R Shoebridge,Scunthorpe,Barnsley,0,0,D,0,0,D,,,,2.25,3.4,3.1,2.25,3.3,3.2,2.2,3.2,2.9
2010/2011,2010-09-28 00:00:00,E1,England,Championship,S Tanner,Cardiff,Crystal Palace,0,0,D,0,0,D,,,,1.53,3.8,6.5,1.53,3.75,6.5,1.5,3.6,6.0
2010/2011,2010-09-27 00:00:00,EC,England,Conference,R West,York,Darlington,0,0,D,0,0,D,,,,2.2,3.4,3.2,2.2,3.2,2.8,2.2,3.25,2.95
2010/2011,2010-09-27 00:00:00,F2,France,Division 2,,Evian Thonon Gaillard,Boulogne,0,0,D,0,0,D,,,,2.3,3.0,3.0,2.1,3.0,3.2,2.15,3.0,3.3
2010/2011,2010-09-26 00:00:00,T1,Turkey,Futbol Ligi 1,,Kayserispor,Trabzonspor,0,0,D,0,0,D,,,,2.7,3.2,2.63,2.5,3.2,2.4,2.4,3.2,2.7
2010/2011,2010-09-26 00:00:00,I1,Italy,Serie A,,Sampdoria,Udinese,0,0,D,0,0,D,,,,1.75,3.3,4.5,1.73,3.5,5.0,1.8,3.3,4.45
2010/2011,2010-09-25 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Real Madrid,0,0,D,0,0,D,,,,12.0,5.5,1.25,12.0,5.5,1.25,11.0,5.25,1.25
2010/2011,2010-09-25 00:00:00,SC3,Scotland,Division 3,,East Stirling,Berwick,0,0,D,0,0,D,,,,3.0,3.6,2.2,2.75,3.5,2.3,2.65,3.5,2.25
2010/2011,2010-09-25 00:00:00,E0,England,Premier League,H Webb,Fulham,Everton,0,0,D,0,0,D,,,,2.75,3.2,2.63,2.5,3.3,2.75,2.55,3.2,2.65
2010/2011,2010-09-25 00:00:00,E0,England,Premier League,M Clattenburg,Birmingham,Wigan,0,0,D,0,0,D,,,,1.83,3.5,4.5,1.8,3.5,4.5,1.8,3.3,4.5
2010/2011,2010-09-25 00:00:00,E1,England,Championship,S Mathieson,Burnley,Bristol City,0,0,D,0,0,D,,,,1.67,3.75,5.0,1.73,3.5,5.0,1.65,3.4,4.75
2010/2011,2010-09-25 00:00:00,SC1,Scotland,Division 1,,Stirling,Queen of Sth,0,0,D,0,0,D,,,,3.75,3.6,1.91,3.5,3.6,1.91,3.7,3.5,1.8
2010/2011,2010-09-25 00:00:00,F1,France,Le Championnat,,Caen,Bordeaux,0,0,D,0,0,D,,,,3.0,2.9,2.6,2.88,3.0,2.25,2.95,3.1,2.4
2010/2011,2010-09-25 00:00:00,SC1,Scotland,Division 1,,Morton,Ross County,0,0,D,0,0,D,,,,2.8,3.6,2.3,2.75,3.6,2.25,2.75,3.4,2.2
2010/2011,2010-09-24 00:00:00,F2,France,Division 2,,Vannes,Tours,0,0,D,0,0,D,,,,2.7,2.88,2.88,2.5,3.0,2.6,2.65,2.85,2.7
2010/2011,2010-09-24 00:00:00,F2,France,Division 2,,Metz,Reims,0,0,D,0,0,D,,,,2.0,3.1,4.0,1.91,3.0,3.75,1.91,3.1,3.9
2010/2011,2010-09-24 00:00:00,F2,France,Division 2,,Laval,Ajaccio,0,0,D,0,0,D,,,,2.25,3.0,3.4,2.1,3.0,3.2,2.35,3.0,2.95
2010/2011,2010-09-22 00:00:00,D2,Germany,Bundesliga 2,,Munich 1860,Erzgebirge Aue,0,0,D,0,0,D,,,,1.67,3.6,5.25,1.57,3.5,5.0,1.65,3.5,4.8
2010/2011,2010-09-22 00:00:00,I1,Italy,Serie A,,Cagliari,Sampdoria,0,0,D,0,0,D,,,,2.4,3.1,3.1,2.38,3.25,3.0,2.4,3.2,2.85
2010/2011,2010-09-22 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Hercules,0,0,D,0,0,D,,,,1.95,3.3,4.0,1.91,3.4,4.0,1.95,3.35,3.7
2010/2011,2010-09-21 00:00:00,EC,England,Conference,J Adcock,Gateshead,Grimsby,0,0,D,0,0,D,,,,2.75,3.3,2.5,2.62,3.3,2.25,2.75,3.25,2.3
2010/2011,2010-09-21 00:00:00,D2,Germany,Bundesliga 2,,Paderborn,Oberhausen,0,0,D,0,0,D,,,,2.1,3.3,3.5,2.0,3.2,3.2,2.15,3.3,3.0
2010/2011,2010-09-19 00:00:00,F1,France,Le Championnat,,Paris SG,Rennes,0,0,D,0,0,D,,,,2.15,3.2,3.5,2.0,3.0,3.4,2.0,3.25,3.7
2010/2011,2010-09-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Recreativo,Albacete,0,0,D,0,0,D,,,,2.15,3.1,3.6,2.1,3.2,3.0,2.15,2.9,3.3
2010/2011,2010-09-19 00:00:00,P1,Portugal,Liga I,,Naval,Setubal,0,0,D,0,0,D,,,,2.2,3.0,3.25,2.1,3.2,3.0,2.1,2.95,3.5
2010/2011,2010-09-19 00:00:00,N1,Netherlands,Eredivisie,,Heracles,Twente,0,0,D,0,0,D,,,,5.75,4.0,1.57,5.0,3.5,1.57,5.5,3.75,1.5
2010/2011,2010-09-19 00:00:00,N1,Netherlands,Eredivisie,,Roda,PSV Eindhoven,0,0,D,0,0,D,,,,5.75,3.6,1.62,4.5,3.5,1.62,4.65,3.55,1.65
2010/2011,2010-09-19 00:00:00,I1,Italy,Serie A,,Bari,Cagliari,0,0,D,0,0,D,,,,1.95,3.3,4.0,2.0,3.3,3.8,1.9,3.2,4.1
2010/2011,2010-09-19 00:00:00,D1,Germany,Bundesliga 1,,Leverkusen,Nurnberg,0,0,D,0,0,D,,,,1.44,4.33,7.0,1.36,5.0,8.0,1.38,4.6,7.25
2010/2011,2010-09-18 00:00:00,E3,England,League 2,D Sheldrake,Aldershot,Wycombe,0,0,D,0,0,D,,,,2.3,3.4,3.0,2.38,3.4,2.88,2.3,3.05,2.85
2010/2011,2010-09-18 00:00:00,I2,Italy,Serie B,,Livorno,Portogruaro,0,0,D,0,0,D,,,,1.62,3.4,6.25,1.62,3.25,5.0,1.6,3.4,5.5
2010/2011,2010-09-18 00:00:00,I2,Italy,Serie B,,Triestina,Padova,0,0,D,0,0,D,,,,2.5,3.0,3.0,2.5,2.75,2.75,2.4,2.85,3.0
2010/2011,2010-09-18 00:00:00,E3,England,League 2,D Coote,Stevenage,Torquay,0,0,D,0,0,D,,,,2.4,3.4,2.8,2.4,3.5,2.75,2.45,3.1,2.65
2010/2011,2010-09-18 00:00:00,SC2,Scotland,Division 2,,Alloa,Dumbarton,0,0,D,0,0,D,,,,1.62,4.0,5.0,1.57,4.0,5.0,1.55,3.75,5.0
2010/2011,2010-09-18 00:00:00,E1,England,Championship,M Halsey,Hull,Nott'm Forest,0,0,D,0,0,D,,,,2.4,3.3,2.88,2.4,3.3,2.88,2.4,3.05,2.7
2010/2011,2010-09-18 00:00:00,E1,England,Championship,J Linnington,Crystal Palace,Burnley,0,0,D,0,0,D,,,,2.7,3.2,2.6,2.62,3.3,2.62,2.5,3.0,2.6
2010/2011,2010-09-18 00:00:00,SC1,Scotland,Division 1,,Dundee,Raith Rvs,0,0,D,0,0,D,,,,2.15,3.5,3.2,2.1,3.6,3.0,2.1,3.4,2.95
2010/2011,2010-09-18 00:00:00,D1,Germany,Bundesliga 1,,Bayern Munich,FC Koln,0,0,D,0,0,D,,,,1.22,6.0,12.0,1.22,6.0,12.0,1.2,6.25,11.5
2010/2011,2010-09-18 00:00:00,N1,Netherlands,Eredivisie,,Vitesse,NAC Breda,0,0,D,0,0,D,,,,2.25,3.4,3.1,2.25,3.3,2.62,2.15,3.5,2.85
2010/2011,2010-09-18 00:00:00,I2,Italy,Serie B,,Ascoli,Empoli,0,0,D,0,0,D,,,,2.1,3.1,3.7,2.1,2.88,3.3,2.1,2.95,3.5
2010/2011,2010-09-18 00:00:00,E2,England,League 1,G Horwood,Southampton,Colchester,0,0,D,0,0,D,,,,1.73,3.5,5.0,1.8,3.5,4.5,1.75,3.4,4.1
2010/2011,2010-09-18 00:00:00,EC,England,Conference,A Madley,Kidderminster,Cambridge,0,0,D,0,0,D,,,,2.38,3.3,2.7,2.1,3.4,2.8,2.3,3.25,2.7
2010/2011,2010-09-18 00:00:00,F1,France,Le Championnat,,Monaco,Toulouse,0,0,D,0,0,D,,,,2.3,3.0,3.4,2.25,2.88,3.0,2.4,2.95,3.1
2010/2011,2010-09-18 00:00:00,E2,England,League 1,J Waugh,Carlisle,Brighton,0,0,D,0,0,D,,,,2.3,3.4,3.0,2.3,3.4,3.0,2.3,3.1,2.8
2010/2011,2010-09-18 00:00:00,E2,England,League 1,K Wright,Brentford,Hartlepool,0,0,D,0,0,D,,,,1.83,3.5,4.33,1.8,3.5,4.5,1.8,3.25,4.0
2010/2011,2010-09-17 00:00:00,F2,France,Division 2,,Boulogne,Laval,0,0,D,0,0,D,,,,1.91,3.1,4.33,1.83,3.0,4.0,1.83,3.1,4.33
2010/2011,2010-09-17 00:00:00,F2,France,Division 2,,Tours,Le Havre,0,0,D,0,0,D,,,,2.1,3.2,3.5,2.0,3.0,3.4,2.05,2.95,3.6
2010/2011,2010-09-17 00:00:00,E1,England,Championship,A Woolmer,Doncaster,Leeds,0,0,D,0,0,D,,,,2.3,3.3,3.1,2.38,3.3,2.9,2.2,3.2,2.95
2010/2011,2010-09-14 00:00:00,E1,England,Championship,D Phillips,Millwall,Reading,0,0,D,0,0,D,,,,2.4,3.2,3.0,2.2,3.3,3.3,2.15,3.2,3.0
2010/2011,2010-09-13 00:00:00,P1,Portugal,Liga I,,Setubal,Beira Mar,0,0,D,0,0,D,,,,2.2,3.1,3.5,2.1,3.0,3.2,2.15,2.95,3.4
2010/2011,2010-09-12 00:00:00,G1,Greece,Ethniki Katigoria,,Larisa,Kavala,0,0,D,0,0,D,,,,1.91,3.2,4.33,1.91,3.0,3.75,1.83,3.2,4.5
2010/2011,2010-09-12 00:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,La Coruna,0,0,D,0,0,D,,,,1.5,4.0,7.0,1.44,4.2,7.5,1.5,3.9,6.25
2010/2011,2010-09-12 00:00:00,E0,England,Premier League,M Halsey,Birmingham,Liverpool,0,0,D,0,0,D,,,,3.1,3.2,2.4,3.3,3.3,2.2,3.25,3.25,2.15
2010/2011,2010-09-12 00:00:00,F1,France,Le Championnat,,Brest,Lorient,0,0,D,0,0,D,,,,2.5,3.0,3.0,2.38,3.0,2.75,2.55,3.0,2.8
2010/2011,2010-09-11 00:00:00,E1,England,Championship,S Tanner,Portsmouth,Ipswich,0,0,D,0,0,D,,,,3.0,3.25,2.38,2.8,3.3,2.5,2.65,3.1,2.45
2010/2011,2010-09-11 00:00:00,B1,Belgium,Jupiler League,,Waregem,Eupen,0,0,D,0,0,D,,,,1.4,4.5,8.0,1.36,4.0,7.0,1.45,3.75,7.0
2010/2011,2010-09-11 00:00:00,E3,England,League 2,S Hooper,Torquay,Accrington,0,0,D,0,0,D,,,,1.7,3.6,5.0,1.73,3.5,5.0,1.65,3.5,4.5
2010/2011,2010-09-11 00:00:00,D1,Germany,Bundesliga 1,,Bayern Munich,Werder Bremen,0,0,D,0,0,D,,,,1.57,4.0,5.5,1.62,3.75,5.5,1.53,4.0,5.6
2010/2011,2010-09-11 00:00:00,P1,Portugal,Liga I,,Sp Lisbon,Olhanense,0,0,D,0,0,D,,,,1.3,5.0,11.0,1.29,4.5,8.0,1.3,4.4,9.75
2010/2011,2010-09-11 00:00:00,E2,England,League 1,S Mathieson,Bristol Rvs,Brentford,0,0,D,0,0,D,,,,2.5,3.2,2.88,2.38,3.4,2.9,2.2,3.2,2.9
2010/2011,2010-09-11 00:00:00,SC3,Scotland,Division 3,,East Stirling,Clyde,0,0,D,0,0,D,,,,2.6,3.4,2.6,2.38,3.6,2.6,2.4,3.5,2.45
2010/2011,2010-09-11 00:00:00,I2,Italy,Serie B,,Vicenza,Livorno,0,0,D,0,0,D,,,,2.4,2.9,3.3,2.25,2.88,3.0,2.45,2.85,2.85
2010/2011,2010-09-11 00:00:00,SC1,Scotland,Division 1,,Ross County,Raith Rvs,0,0,D,0,0,D,,,,2.25,3.5,3.0,2.25,3.6,2.75,2.2,3.4,2.75
2010/2011,2010-09-11 00:00:00,SC2,Scotland,Division 2,,Peterhead,Livingston,0,0,D,0,0,D,,,,3.5,3.6,2.0,3.4,3.75,1.91,3.5,3.5,1.85
2010/2011,2010-09-11 00:00:00,G1,Greece,Ethniki Katigoria,,Asteras Tripolis,PAOK,0,0,D,0,0,D,,,,3.75,3.1,2.1,3.2,3.0,2.1,3.7,3.1,2.05
2010/2011,2010-09-05 00:00:00,I2,Italy,Serie B,,Atalanta,Frosinone,0,0,D,0,0,D,,,,1.44,3.9,8.0,1.5,3.25,6.5,1.48,3.35,7.15
2010/2011,2010-09-05 00:00:00,I2,Italy,Serie B,,Varese,Empoli,0,0,D,0,0,D,,,,2.1,3.0,3.9,2.1,3.0,3.2,2.05,2.9,3.55
2010/2011,2010-09-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Huesca,Las Palmas,0,0,D,0,0,D,,,,2.2,3.1,3.4,2.2,3.1,2.9,2.25,3.05,2.95
2010/2011,2010-09-04 00:00:00,EC,England,Conference,R Martin,Forest Green,Southport,0,0,D,0,0,D,,,,2.38,3.25,2.75,2.25,3.3,2.62,2.25,3.25,2.8
2010/2011,2010-09-04 00:00:00,E2,England,League 1,N Miller,Carlisle,Swindon,0,0,D,0,0,D,,,,2.1,3.4,3.4,2.1,3.4,3.4,2.05,3.3,3.1
2010/2011,2010-08-30 00:00:00,I2,Italy,Serie B,,Empoli,Pescara,0,0,D,0,0,D,,,,1.75,3.1,4.8,1.8,3.0,4.33,1.75,3.05,4.65
2010/2011,2010-08-30 00:00:00,I1,Italy,Serie A,,Bologna,Inter,0,0,D,0,0,D,,,,6.25,3.5,1.62,5.5,3.25,1.57,6.1,3.4,1.6
2010/2011,2010-08-30 00:00:00,T1,Turkey,Futbol Ligi 1,,Antalyaspor,Trabzonspor,0,0,D,0,0,D,,,,4.5,3.4,1.83,3.75,3.2,1.83,3.75,3.3,1.88
2010/2011,2010-08-29 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Almeria,0,0,D,0,0,D,,,,2.0,3.4,3.75,1.91,3.2,3.5,2.0,3.3,3.55
2010/2011,2010-08-29 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Real Madrid,0,0,D,0,0,D,,,,8.0,4.75,1.36,7.0,4.0,1.36,7.0,4.4,1.4
2010/2011,2010-08-29 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Zaragoza,0,0,D,0,0,D,,,,2.1,3.3,3.5,2.0,3.2,3.2,2.05,3.25,3.5
2010/2011,2010-08-29 00:00:00,I1,Italy,Serie A,,Palermo,Cagliari,0,0,D,0,0,D,,,,1.73,3.25,5.5,1.67,3.3,4.5,1.75,3.27,4.85
2010/2011,2010-08-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Huesca,0,0,D,0,0,D,,,,2.25,3.2,3.2,2.3,3.1,2.75,2.3,3.0,2.9
2010/2011,2010-08-28 00:00:00,EC,England,Conference,M Amphlett,Forest Green,Bath City,0,0,D,0,0,D,,,,2.0,3.4,3.3,1.91,3.4,3.25,2.0,3.25,3.3
2010/2011,2010-08-28 00:00:00,E2,England,League 1,O Langford,Oldham,Yeovil,0,0,D,0,0,D,,,,1.83,3.5,4.33,1.8,3.5,4.5,1.7,3.3,4.6
2010/2011,2010-08-28 00:00:00,B1,Belgium,Jupiler League,,Mechelen,St Truiden,0,0,D,0,0,D,,,,1.75,3.3,4.5,1.73,3.2,4.33,1.67,3.5,4.6
2010/2011,2010-08-28 00:00:00,E3,England,League 2,M Naylor,Oxford,Accrington,0,0,D,0,0,D,,,,1.73,3.5,5.0,1.73,3.5,5.0,1.72,3.4,4.25
2010/2011,2010-08-28 00:00:00,I1,Italy,Serie A,,Roma,Cesena,0,0,D,0,0,D,,,,1.29,4.75,13.0,1.2,5.0,11.0,1.3,4.75,10.0
2010/2011,2010-08-28 00:00:00,B1,Belgium,Jupiler League,,Anderlecht,Waregem,0,0,D,0,0,D,,,,1.25,5.25,10.0,1.25,5.0,8.0,1.3,4.75,8.25
2010/2011,2010-08-28 00:00:00,I2,Italy,Serie B,,Varese,Atalanta,0,0,D,0,0,D,,,,3.0,2.88,2.38,3.0,2.88,2.25,3.05,2.95,2.25
2010/2011,2010-08-27 00:00:00,F2,France,Division 2,,Ajaccio,Metz,0,0,D,0,0,D,,,,2.2,3.0,3.5,2.2,2.88,3.1,2.25,3.0,3.1
2010/2011,2010-08-24 00:00:00,EC,England,Conference,A Madley,York,Barrow,0,0,D,0,0,D,,,,1.62,3.6,6.0,1.57,3.5,5.0,1.6,3.5,5.0
2010/2011,2010-08-23 00:00:00,T1,Turkey,Futbol Ligi 1,,Kasimpasa,Bucaspor,0,0,D,0,0,D,,,,1.91,3.3,4.2,1.83,3.2,3.75,1.75,3.3,4.4
2010/2011,2010-08-23 00:00:00,P1,Portugal,Liga I,,Guimaraes,Rio Ave,0,0,D,0,0,D,,,,1.67,3.4,5.75,1.67,3.25,4.5,1.65,3.4,5.0
2010/2011,2010-08-22 00:00:00,I2,Italy,Serie B,,Reggina,Crotone,0,0,D,0,0,D,,,,1.95,3.2,4.1,1.83,3.0,4.0,1.9,3.0,3.95
2010/2011,2010-08-22 00:00:00,I2,Italy,Serie B,,Grosseto,Ascoli,0,0,D,0,0,D,,,,2.05,3.1,3.9,2.0,3.0,3.4,2.05,2.95,3.5
